,IQ_ACCT_RECV_1YR_ANN_GROWTH_CS,IQ_AR_TURNS_CS,IQ_BV_SHARE_CS,IQ_CURRENT_RATIO_CS,IQ_DILUT_EPS_EXCL_CS,IQ_EARNING_CO_MARGIN_CS,IQ_EBITDA_1YR_ANN_GROWTH_CS,IQ_EBITDA_CS,IQ_EBITDA_MARGIN_CS,IQ_EPS_1YR_ANN_GROWTH_CS,IQ_EPS_NORM_CS,IQ_GP,IQ_LFCF_MARGIN_CS,IQ_NI_1YR_ANN_GROWTH_CS,IQ_NI_MARGIN_CS,IQ_NI_NORM_MARGIN_CS,IQ_QUICK_RATIO_CS,IQ_RETURN_ASSETS_CS,IQ_RETURN_CAPITAL_CS,IQ_RETURN_COMMON_EQUITY_CS,IQ_RETURN_EQUITY_CS,IQ_TOTAL_DEBT_CAPITAL_CS,IQ_TOTAL_DEBT_EBITDA_CS,IQ_TOTAL_DEBT_EQUITY_CS
PFS,0.0,40.548393,21.49085,0.93601,1.74,25.87694,3.42692,205.923,47.30991,-4.3956,1.74,348.667,76.56089,-4.86033,25.87694,25.82593,0.93567,1.25118,4.54035,8.12408,8.12408,45.23823,5.67183,82.60914
PRU,0.0,1131.6798,158.24959,1.92731,10.11,6.53559,11.99813,7169.0,11.05559,6.42105,10.27,18501.0,15.82736,2.74914,6.45539,6.41113,1.92731,0.48996,4.77544,7.49293,7.51752,33.52009,4.48152,50.42138
PEG,-7.34328,6.24481,29.93849,0.64018,3.33,16.8023,-5.81498,3207.0,31.82811,17.66785,3.38,3593.0,-6.75119,17.73296,16.8023,16.90671,0.33882,2.63148,3.98346,11.49121,11.49121,52.27718,5.15404,109.54338
PSA,0.0,129.97081,28.65463,215.16328,7.29,51.8082,0.0,0.0,0.0,-14.637,7.3,2111.503,50.41891,-11.13346,51.63444,43.20472,215.16328,8.76437,9.07139,30.13229,16.74295,17.32349,129.97081,20.95334
PHM,0.0,176.41066,20.1979,7.11078,3.66,9.955,1.6178,1402.352,13.73111,3.09859,3.76,2411.374,4.91691,-0.52083,9.955,10.1058,1.05341,8.06872,10.01126,19.78793,19.78793,36.8354,2.26977,58.31653
QGEN,8.95507,4.0752,11.81003,1.65056,-0.19087,-2.71583,0.0,566.933,37.14125,85.02871,1.1028,1076.773,31.55074,85.02871,-2.71583,15.45259,1.31001,4.07837,4.91699,-1.60319,-1.60319,41.02752,3.11275,69.57062
QUAD,-13.7318,7.96791,4.29981,1.11987,-1.11,-1.41969,-15.69371,333.6,8.50283,53.304863,0.76,731.2,3.25515,53.304863,-3.98379,0.96855,0.65749,3.17476,5.42737,-16.64923,-15.81263,83.23382,3.63549,53.304863
KWR,86.00171,3.92134,69.96121,1.98918,2.08,2.81287,33.12446,165.282,14.58152,-53.25843,5.83,404.431,-1.40914,-46.82965,2.78976,7.78034,1.38875,4.22709,5.61809,3.77393,3.79858,43.67182,5.82773,77.53102
NX,-1.37839,10.77858,9.999,1.73411,-1.42,-5.228,13.95604,102.663,11.4856,18.92022,1.01,199.421,7.26105,18.92022,-5.228,3.72433,1.03699,4.78358,6.07536,-12.9028,-12.9028,32.24807,1.53083,47.59727
PWR,14.24297,3.87242,28.45105,1.69284,2.73,3.34526,14.56688,966.335,7.94621,43.68421,3.38,1600.252,3.26078,37.05454,3.30602,4.04985,1.55467,5.56659,8.22981,10.50484,10.6228,29.00336,1.71375,40.85173
DGX,5.03953,7.44675,42.41353,1.25126,6.13,11.46777,1.04371,1549.0,20.04919,15.87902,6.13,2689.0,7.92131,16.57609,11.10536,10.63189,1.13367,6.3952,7.50197,15.43705,15.9539,48.03895,3.43964,93.68736
REVG,-5.02061,9.23789,8.11675,1.85573,-0.2,-0.54499,-32.61044,83.9,3.49045,20.265657,0.11,251.8,3.18519,20.265657,-0.51171,0.28734,0.58899,1.73309,2.59553,-2.3736,-2.52506,42.94104,4.53159,75.25732
REX,-11.88725,40.07007,20.8798,14.73461,1.63667,7.70747,-21.72117,34.492,7.08733,-18.43854,1.65333,30.215,3.44463,-20.30172,6.50234,6.56345,13.10248,1.27124,1.37711,8.17247,8.55224,0.0,0.0,0.0
RH,28.05297,70.08728,-1.1213,0.74354,5.68,6.00063,77.54198,372.041,14.82007,8014.2856,8.63,987.118,4.30081,6810.046,6.00063,7.43028,0.10988,10.5151,16.19975,787.79224,787.79224,101.98635,3.16888,787.79224
RLJ,-23.70335,34.24663,16.69335,3.81136,0.59,8.22374,0.0,0.0,0.0,-36.55914,0.59,490.151,18.84504,-32.23072,8.12604,6.42365,3.81136,2.37417,2.50373,4.33492,3.84861,41.79537,27.203629,71.80763
RPM,12.58374,4.7002,10.73287,1.63576,2.01,4.81058,4.67514,717.121,12.88731,-19.6,2.81,2100.42,2.97808,-21.08299,4.79029,6.59265,0.96514,6.77242,9.37126,17.55562,17.59858,64.19875,3.52229,179.31982
RTX,-0.27595,4.3449,48.32906,1.08417,6.41,7.72006,28.11475,12504.0,16.22927,-1.38462,8.43,10932.0,9.38839,5.08635,7.18662,9.35281,0.72532,4.35609,6.74465,13.80454,13.98789,51.10851,3.70569,104.75911
RDN,10.09728,12.86675,20.12648,7.33466,3.2,44.02939,23.41396,970.009,63.52571,15.52347,3.35,1261.286,28.71439,10.94007,44.02939,45.80289,6.39635,8.95957,12.0817,17.83919,17.83919,21.07999,1.11487,26.71057
RL,-5.52919,15.40696,42.08963,2.99542,5.27,6.8256,4.99524,992.1,15.71519,167.5127,7.0,3893.2,7.35189,164.68059,6.8256,8.93711,2.1719,7.49725,10.6344,12.77763,12.77763,21.94149,0.93136,28.10903
RRC,-44.38818,7.40281,9.40383,0.75511,-6.92,-60.72211,24.027897,-200.895,-7.10761,24.027897,-6.9,867.502,-12.1424,24.027897,-60.72211,-60.53445,0.48266,-15.20383,-18.39994,-53.57636,-53.57636,58.00069,24.027897,138.09915
RNGR,-11.95876,7.38816,12.96127,1.06534,0.21,1.30603,23.2376,47.2,14.01009,10.821396,0.21,73.9,5.40962,10.821396,0.53428,0.53818,0.90018,2.60067,2.95745,1.6752,2.22785,22.10284,1.22034,28.37438
RJF,3.07245,0.33807,31.82871,1.25074,4.78,12.68852,7.28967,1656.0,20.64066,24.69565,5.04,7226.0,10.74826,20.6964,12.88795,13.2863,1.10257,2.53138,10.23569,15.96978,15.54751,30.31575,1.74517,43.50444
RYN,3.73217,26.71106,11.13408,0.83325,0.46,9.51127,-23.40017,239.795,33.70009,-41.77215,0.46,153.206,-3.28864,-42.17637,8.30644,8.35608,0.63407,2.47179,2.62104,3.94447,4.24022,42.90852,4.81934,75.15748
O,81.9844,7.29648,29.29826,0.63875,1.38,29.32962,0.0,0.0,0.0,9.52381,1.38,1399.578,51.9058,20.03993,29.26285,29.22082,0.61767,2.59637,2.70473,4.88694,4.88117,45.02527,79.71533,81.90176
RWT,64.41418,0.04889,15.97886,7.04772,1.46,27.12631,0.0,505.014,80.97248,8.95522,1.65,317.238,58.12414,41.45736,27.12631,26.75219,7.04772,2.07262,2.11235,10.65376,10.65376,89.64071,31.30871,58.12414
RRX,-16.3979,6.391,57.625,2.86833,5.66,7.49228,-12.05806,472.6,14.59543,7.60456,5.44,871.4,11.77849,3.33045,7.37801,7.05621,1.41445,4.66757,5.84051,10.2497,10.28206,33.70283,2.56052,50.83599
RM,19.29469,0.36981,27.49324,12.48319,3.8,12.57531,23.72373,105.618,29.69192,29.69283,3.92,242.375,-33.06665,26.55821,12.57531,12.56404,12.44644,5.85822,6.01335,15.3733,15.3733,73.20182,7.83087,273.15967
RF,0.0,379.4555,15.65428,0.8578,1.5,23.41969,-0.20562,2912.0,43.10881,10.29412,1.54,5473.0,73.8268,-10.06254,23.41969,22.68394,0.85099,1.44486,6.51722,10.81525,10.08125,39.05677,3.5862,64.08714
RGA,10.23777,1.27719,185.15385,2.3337,13.62,6.13497,18.15017,1276.7,9.00289,23.81818,13.88,2202.0,-2.26564,21.5352,6.13497,6.13535,2.3337,1.0751,5.60416,8.67763,8.67763,23.57708,2.80332,30.85079
RS,-14.04653,9.50071,77.88016,4.45757,10.34,6.43442,4.56741,1234.0,11.24497,18.17143,10.49,3329.4,7.36368,10.69907,6.3925,6.39363,1.89442,7.84109,9.13302,14.20299,14.27387,25.56177,1.45097,34.33958
RNR,31.29601,0.86798,120.53472,3.63948,16.29,22.72459,0.0,0.0,0.0,231.7719,17.23,1345.639,2.60802,229.33887,17.90668,17.7666,3.63948,2.93094,7.08754,15.413,11.7757,13.83622,92.89627,24.31733
RNST,0.0,48.953075,37.3879,0.96977,2.88,24.08563,4.41914,289.524,41.6082,3.22581,2.9,589.861,-37.10792,14.07297,24.08563,24.19202,0.93928,1.37421,6.26673,8.03895,8.03895,30.97922,3.29538,44.88389
RSG,2.10393,9.24293,25.46487,0.52405,3.33,10.42585,2.53584,2874.9,27.91328,5.37975,3.35,4001.0,7.88614,3.51046,10.421,10.44279,0.47305,4.9875,6.6271,13.37837,13.38035,52.43537,3.11402,110.24024
RMD,11.29608,5.10093,14.42479,2.06004,2.8,15.522,15.55329,786.495,30.17354,27.85388,3.2,1536.585,16.56839,28.20259,15.522,17.56925,1.23284,11.08016,13.98131,19.58727,19.58727,38.01482,1.61584,61.32889
QSR,16.78832,12.57688,8.34783,1.28949,2.37,19.82866,1.24081,2203.0,39.31822,-2.06612,2.7,2392.0,21.81644,5.06536,11.476,12.91451,1.20963,5.94986,7.57564,31.35821,28.20871,75.83135,6.06582,213.25505
RVTY,14.62297,4.2474,25.31783,1.80168,2.04,7.89802,13.6478,642.634,22.28526,-4.22535,2.75,1417.645,8.54853,-4.35806,7.89126,10.56896,1.2022,4.28127,5.61168,8.4372,8.4372,44.50939,3.51209,80.21067
RHI,4.82739,7.46592,9.9347,1.73154,3.9,7.48108,5.02871,686.015,11.29348,9.2437,3.93,2525.129,5.50206,4.63863,7.48108,7.48264,1.17283,18.40044,31.25247,41.18328,41.18328,19.31741,0.39916,23.94247
ROK,-0.9579,5.65248,3.49352,1.54156,5.83,10.39314,5.28585,1513.8,22.61158,38.47981,5.88,2900.1,11.88721,29.93464,10.39314,10.39021,1.15484,13.75354,28.10993,68.83316,68.83316,84.81079,1.49088,210.50877
ROG,-12.7289,5.7842,50.27184,4.6306,2.53,5.26785,-1.34906,164.387,18.3006,-46.17021,2.75,314.292,9.80821,-46.01431,5.26785,5.68608,3.15172,5.6427,6.70545,5.31011,5.31011,12.40174,0.8043,14.15751
RCL,0.0,379.10242,58.25569,0.14619,8.95,17.41995,12.9811,3357.247,30.65794,4.55608,9.22,4991.99,-0.5593,3.74619,17.15775,17.63103,0.0691,4.54877,5.62805,16.14906,15.64805,47.95578,3.49498,96.46203
R,1.637,7.67188,46.47903,0.59499,-0.45,-0.26073,0.0,2228.077,24.96221,178.23367,0.24,1370.577,-19.27126,178.23367,-0.27348,0.14076,0.49596,1.54918,2.11539,-0.86406,-0.86406,76.69299,3.65716,178.23367
RHP,-4.854,8.70659,11.87828,2.7248,2.81,7.94279,0.0,0.0,0.0,-45.33074,2.88,572.872,18.34442,-44.9148,9.02624,9.20206,2.60249,4.37827,5.16587,26.16768,15.80705,75.47826,30.949419,30.949419
SPGI,8.83368,4.42763,1.96312,1.52344,8.6,34.37827,9.05912,3431.0,51.2166,11.25485,9.17,4723.0,33.98268,8.42697,31.6913,33.59185,1.45199,19.38744,29.99071,391.22815,90.17228,62.53341,1.36403,391.22815
SLG,0.0,50.82893,69.89796,2.68556,3.28809,24.11772,0.0,0.0,0.0,16.10487,3.28809,745.849,33.23789,9.37144,22.37579,20.9641,2.68556,1.80739,1.89282,4.96256,4.53802,48.86333,50.82893,102.30624
SM,21.81407,10.32928,24.32996,0.53519,-1.66,-11.76667,-8.14726,884.349,55.64593,99.82604,-1.66,1112.496,-8.66766,99.82604,-11.76667,-11.75547,0.3996,0.26403,0.30239,-6.59695,-6.59695,50.23651,3.13804,100.95053
SPXC,-8.60394,4.42401,11.36574,1.03861,1.67,4.56929,1.3459,150.6,9.87282,-4.57143,1.99,402.0,5.08309,-12.68473,4.64796,5.73257,0.66875,3.53352,8.62144,16.41775,15.19677,45.47428,2.78221,83.39968
STAG,36.35761,8.13473,15.61819,0.31117,0.35,12.47793,0.0,0.0,0.0,-55.6962,0.35,330.771,53.92824,-46.96748,12.13707,10.80841,0.31117,1.68429,1.74323,2.61484,2.5122,41.28282,21.697266,70.3079
SAFE,1868.1476,0.38866,22.84986,27.13123,0.89,36.2694,115.06637,72.101,77.53379,39.0625,0.96,90.32,121.29378,135.88586,29.77966,32.01067,27.13123,2.31251,2.43105,3.82721,4.65003,55.77402,19.12281,126.11145
CRM,31.18392,2.93317,20.26623,0.94918,1.43,8.35718,43.84802,1420.0,10.69116,741.17645,0.75,9831.0,23.70429,770.73846,8.35718,4.2407,0.84238,1.35757,2.31203,8.88231,8.88231,17.74721,2.37113,21.57642
SBH,-10.90733,84.68125,-0.5168,2.55121,2.26,7.00707,-0.67518,565.191,14.58027,8.65385,2.25,1910.542,5.04399,5.26106,7.00707,6.94408,0.38597,13.63818,18.82381,130.92737,130.92737,103.93184,2.82125,130.92737
SD,-40.39437,7.56996,11.25048,0.43661,-12.68,-168.37677,-47.46669,-284.511,-106.62032,-47.46669,-12.54,156.513,27.74537,-47.46669,-168.37677,-166.48413,0.39144,-33.93548,-42.35281,-71.87885,-71.87885,12.5013,-47.46669,14.28742
SLB,-1.70029,4.21257,17.16124,1.18568,-7.32,-30.7045,-4.87884,5888.0,17.88741,460.10187,1.47,4197.0,11.18001,460.10187,-30.79564,6.1851,0.75691,2.96288,3.94306,-33.83398,-33.2675,40.8625,2.83713,69.09745
STNG,9.67,9.77537,33.96772,0.62312,-0.97,-6.88461,86.84077,316.796,44.97867,51.78762,-0.94,399.235,31.97049,51.78762,-6.88461,-6.6541,0.57684,1.63311,1.6496,-2.5414,-2.5414,61.23122,9.85633,157.93951
SMG,-0.9292,14.02978,12.87877,1.67881,7.77,13.83714,19.86461,513.5,16.2706,248.4305,4.55,1025.5,4.04587,623.2339,14.59759,8.00143,0.71297,8.71663,11.16128,81.46837,80.66125,69.54691,3.21636,228.37389
SEE,17.55387,9.30401,-1.2698,1.08899,1.89,6.13012,4.35442,893.9,18.65751,101.06383,2.82,1564.8,7.66421,36.19886,5.48935,9.08196,0.65813,8.58729,13.58716,133.86754,133.86754,105.28855,4.36973,133.86754
WTTR,-21.68002,4.23931,10.66074,2.73636,0.03,0.32023,-30.66799,158.242,12.25173,-93.87755,0.14,265.549,6.2513,-92.37511,0.21555,0.86906,2.31479,1.73421,1.98886,0.31463,0.37201,7.61097,0.57932,8.23796
SRE,-15.25538,7.8785,30.28833,0.36492,3.065,18.45969,1.30372,4196.0,38.74781,79.23977,2.86,4196.0,-5.94584,109.33333,20.29735,14.6792,0.20273,2.5999,3.54123,11.48966,9.73863,54.68432,6.27097,120.67416
ST,-4.1073,6.05564,16.30734,3.09675,1.75,8.19311,-4.96042,869.193,25.18939,-50.42493,2.04,1199.322,11.39423,-52.80194,8.19311,9.51507,2.09847,5.59745,6.48872,10.91099,10.91099,56.27601,3.81114,128.7074
SXT,-16.50636,5.64692,20.85515,3.91416,1.94,6.2019,-17.88194,210.733,15.92922,-47.56757,2.59,414.873,7.76652,-47.86032,6.2019,8.27412,1.16377,5.45982,6.30469,9.42237,9.42237,41.91666,3.01904,72.1664
SCI,10.21351,55.90174,10.06327,0.67099,1.99,11.44524,1.81783,814.001,25.19515,-16.7364,2.12,760.58,9.11541,-17.35479,11.43982,11.95875,0.58943,3.02112,7.41518,21.33177,21.34277,66.75276,4.49714,200.77686
SFBS,0.0,38.59195,15.70528,0.97823,2.76,35.98081,10.72065,221.934,53.50579,9.09091,2.79,288.243,5.90444,8.98423,35.98081,36.00697,0.97642,1.60706,11.07597,19.17205,19.15969,39.44005,2.47282,65.12564
SHW,3.08543,8.49433,14.91598,1.02428,5.49667,8.61023,-3.94144,3023.3,16.88919,41.30249,6.37,8036.1,6.93582,39.0129,8.61023,9.80054,0.5089,7.72259,11.07865,39.24857,39.24857,71.66273,3.44905,252.8921
SIG,-99.38498,18.18396,23.15222,2.76457,-12.62,-10.52328,-17.76069,438.5,7.01926,115.66536,3.77,2170.6,11.60058,115.66536,-10.52328,3.30104,0.2879,3.1056,4.98561,-35.52169,-26.66775,28.61745,1.66112,40.09026
SLGN,-1.24107,8.83567,9.23743,1.38122,1.74,4.31664,5.79281,606.324,13.5041,-13.43284,2.17,713.744,5.29246,-13.47358,4.31664,5.36173,0.69592,5.25534,7.51711,20.35234,20.35234,70.44961,4.02368,238.40501
SPG,8.94667,7.67064,8.09459,0.35349,6.81,39.58786,0.0,0.0,0.0,-13.46887,6.94,4649.345,48.33041,-13.87156,34.33379,34.91521,0.35349,6.60892,7.42089,73.25258,67.71112,88.74408,230.09448,230.09448
SSD,-4.57919,7.96409,20.17591,4.03322,2.98,11.7886,2.59259,213.33,18.77014,9.55882,3.0,492.13,13.45491,5.80339,11.7886,11.80822,2.32573,10.34646,12.25653,15.33439,15.33439,3.9657,0.17266,4.12946
SPNT,-0.70145,1.60641,15.00742,21.96024,2.16,20.68459,31.987118,200.389,20.66088,31.987118,2.18,249.3,15.81042,31.987118,20.68459,20.64164,21.96024,3.83832,8.79934,15.32233,15.32233,7.46576,0.56934,8.06811
SITC,-21.68493,6.80818,34.17945,0.35542,1.32,18.97486,0.0,0.0,0.0,-23.25581,1.32,378.183,41.14599,-12.00255,18.76504,11.25514,0.33246,2.55276,2.70704,6.29666,5.02284,48.7924,26.797888,95.28352
SITE,-0.66597,8.29084,9.45852,2.46396,1.82,3.29586,17.6781,178.4,7.56734,5.20231,1.98,773.2,3.68982,5.14208,3.29586,3.46187,0.9955,5.69052,7.24788,22.35971,22.35971,66.56178,4.38733,199.059
SKX,28.5687,9.13959,15.08131,2.27711,2.25,8.14971,17.36941,629.958,12.01627,17.1875,2.26,2513.65,-0.25265,15.12053,6.61053,6.61255,1.32136,7.97978,10.62255,15.93517,18.08328,33.51322,2.02926,50.40584
SMBK,0.0,19.559456,22.32631,1.01195,1.89,22.61907,8.04733,46.845,39.91224,30.34483,1.72,89.476,23.07713,46.65783,22.61907,20.44744,1.00824,1.12588,7.24247,8.91234,8.91234,19.62504,1.63012,24.41686
SW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3372.2366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNA,0.0,149.92665,62.3806,2.51214,12.41,17.48408,-0.26771,1043.1,25.64348,4.54928,12.43,2089.6,10.99055,2.00029,17.04895,16.83735,1.59339,10.73839,13.28773,21.31256,21.71802,26.2257,1.16921,35.54856
SAH,-1.2424,24.00737,21.903,0.9765,3.31,1.38256,33.31816,407.139,3.89445,171.31148,3.64,1521.0,1.29378,179.06487,1.37873,1.49773,0.22353,4.98819,5.70577,16.35145,16.35145,73.58119,6.463,278.51822
SON,-4.03113,6.97623,17.9912,1.08309,2.88,5.44579,5.57859,773.511,14.39303,-7.09677,3.43,1057.829,6.47679,-6.94444,5.42936,6.42969,0.68152,6.89244,9.61197,16.38428,16.31379,52.28251,2.57192,109.56675
SSB,0.0,59.559,70.324,0.91631,5.36,25.39284,-2.7634,352.859,48.04777,10.28807,5.73,635.063,50.12218,4.25558,25.39284,26.96578,0.9109,1.30623,6.1682,7.86963,7.86963,33.65052,3.41078,50.71708
SO,-7.12446,9.53227,26.12061,0.78248,4.5,22.14856,0.15506,8397.0,39.20351,107.37327,3.2,9603.0,-11.45653,112.04282,22.19525,15.62725,0.42914,2.8431,4.26903,18.20479,15.4578,60.30272,5.79802,151.9064
SCCO,-6.60245,8.15491,8.47014,2.8342,1.84613,20.47738,-1.07158,3517.4,48.2788,-4.0,1.81728,3793.6,17.578,-3.70706,20.39365,20.05544,1.97602,11.13954,12.55092,22.21309,22.1498,53.80253,2.27077,116.46205
SBSI,0.0,32.699318,23.78796,0.64256,2.2,26.32975,-0.39275,120.213,42.45484,4.2654,2.21,207.072,30.81131,0.56112,26.32975,26.33924,0.64241,1.04975,3.73229,9.70837,9.70837,59.25521,9.73357,145.43016
LUV,0.60976,136.34042,18.94179,0.66734,4.27,10.25504,-2.42796,4300.0,19.17246,-0.4662,4.4,7011.0,8.99267,-6.69371,10.25504,10.55466,0.57618,7.38665,14.23331,23.36805,23.36805,28.89789,0.9293,40.6428
SWX,12.63851,5.975,45.55628,0.79627,3.94,6.944,11.27562,675.048,21.63673,7.06522,3.94,737.376,-19.05022,17.36862,6.85711,6.85035,0.55816,2.99311,4.65278,8.99277,8.79985,51.69944,4.10748,110.64805
SR,-14.3695,15.4218,45.14066,0.41837,3.52,9.45503,4.73604,482.1,24.69269,-18.7067,3.53,638.0,-19.00033,-13.81886,9.45503,9.16672,0.20112,2.6162,3.67187,8.10289,7.67615,52.95074,5.94441,112.69367
SPR,4.56552,7.71384,16.79411,2.63702,5.06,6.74162,-3.00759,1048.1,13.32935,-10.44248,5.45,1076.7,5.47224,-14.08428,6.74162,7.18063,1.98768,7.45849,12.42527,35.35178,35.34,63.63618,2.9418,174.99858
JOE,-25.02061,7.04482,8.74394,6.40554,0.45,20.97887,8.35373,41.61,32.74187,-13.46154,0.41,61.699,-29.56673,-17.28197,21.06858,19.35551,6.17388,2.19941,2.47906,5.16049,5.01721,33.80118,6.49964,51.06009
SMP,-13.97721,7.76597,22.45204,1.77543,3.03,6.06821,16.42651,122.894,10.79995,22.17742,3.17,331.8,4.43394,34.6813,5.08976,6.23407,0.47142,6.91149,10.88584,14.21638,14.21638,15.73561,0.76619,18.67409
SXI,-4.63465,6.03717,37.64191,2.35761,3.74,5.96138,-8.55844,112.827,14.25341,30.76923,4.04,234.667,7.59512,85.5371,8.57956,6.41742,1.5731,5.66442,7.97241,10.31332,10.31332,29.85393,1.75144,42.55965
SWK,-10.55821,10.26672,49.74594,1.01155,6.35,6.63334,6.10086,2316.5,16.0398,59.14787,8.49,4261.4,10.82453,57.93126,6.61811,8.72179,0.40157,5.48781,8.7,12.98421,11.28247,30.71939,1.74992,44.34053
STT,0.0,821.8071,60.0718,0.54114,5.38,17.0741,-2.03235,6845.0,52.12855,-15.9375,5.81,11746.0,32.03393,-13.73605,17.0741,16.36725,0.53901,1.47047,9.00036,10.53349,9.10993,38.97894,2.27991,63.87786
SCS,29.97003,9.97162,7.27774,1.59375,1.05,3.65939,19.56718,265.2,7.70214,54.41177,1.15,1087.9,1.23359,56.13383,3.65939,3.89768,1.11425,5.73521,9.38612,15.15243,15.15243,36.43028,1.83635,57.3076
STEL,0.0,30.038574,24.38457,1.04237,1.7414,21.49921,45.6925,101.249,41.10299,4.21941,1.7978,187.021,101.4575,41.94698,21.49921,21.89648,1.04032,1.20941,6.19985,7.49677,7.49677,21.53101,1.92376,27.43888
SCL,-1.13704,6.67574,39.61015,2.4145,4.42,5.54681,-13.21952,204.04,10.9773,-8.48861,4.33,330.749,3.90028,-8.54277,5.54831,5.3705,1.74639,5.11332,7.07777,12.30988,12.29572,22.59345,1.27672,29.18803
STC,0.0,63.476147,31.51993,3.67013,3.31,4.77703,2.05213,115.572,6.11587,64.67662,2.48,1056.356,4.23048,65.42516,4.16017,3.09864,3.67013,3.92174,6.58553,11.06606,12.59379,22.94696,1.9423,29.78074
SF,13.5591,0.31801,32.24438,0.78729,3.66,12.80202,13.64131,735.64,20.92882,16.06765,3.99333,3135.614,-31.33158,13.81534,12.75678,12.2695,0.71721,1.73331,6.43404,14.1844,13.10502,45.70092,4.19864,84.16517
SRI,-0.36814,5.9799,10.57735,2.39016,2.13,7.26285,-22.76299,77.953,9.39047,15.13514,1.44,221.358,-1.45446,11.96516,7.26285,4.821,1.50053,5.06724,7.14985,21.03774,21.03774,34.34506,1.94544,52.31146
SYK,0.0,620.7163,34.1976,2.58182,5.48,13.99489,10.43683,4222.0,28.36603,-41.32762,7.39,9801.0,9.06426,-41.37349,13.99489,18.56934,1.66318,7.50052,9.38461,16.97844,16.97844,47.26157,2.71838,89.61505
INN,-1.03183,12.36574,11.15987,2.13992,0.65,14.98255,0.0,0.0,0.0,-4.41177,0.65,260.371,22.89493,-9.1409,15.03022,12.28591,2.04091,2.02781,2.09554,6.99066,6.76221,45.44518,21.156946,83.30186
SUI,-47.87049,7.57137,40.99296,0.88016,1.8,14.0175,0.0,0.0,0.0,39.53488,1.97,704.044,52.66219,50.66167,12.76684,13.77151,0.6658,2.55518,2.69252,4.66475,4.93757,46.68819,45.406292,89.33818
SXC,-21.08753,23.72572,5.83405,1.58265,-1.98,-9.27326,-5.61244,248.9,15.55333,33.715946,0.32,318.5,4.06408,33.715946,-9.51697,1.53571,0.8152,3.42515,4.59141,-31.90531,-24.71068,60.5179,3.19245,153.27933
SHO,4.03321,32.77842,10.60612,2.80672,0.54,12.6173,0.0,0.0,0.0,-48.57143,0.54,524.788,20.44031,-45.80327,11.99347,10.76833,2.76509,2.43813,2.60814,5.58765,5.35583,28.42787,27.149525,39.71918
SYF,-5.88039,0.23123,23.30479,1.43172,5.56,19.25389,5.11879,4867.0,25.00899,48.6631,4.34,9132.0,42.31733,34.30108,19.25389,14.94614,1.42127,2.65809,7.63976,25.8129,25.17638,56.8347,4.08178,131.66756
SNV,0.0,150.38152,29.93072,0.93158,3.47,23.42701,42.77097,1132.041,47.04023,0.0,3.88,1863.983,48.47763,31.57797,23.42701,24.8824,0.93019,1.74973,9.38538,15.35556,13.96309,47.42172,3.93717,90.19261
SYY,2.65048,14.56351,4.87954,1.33398,3.2,2.78516,5.19423,3366.352,5.59995,18.51852,3.48,11408.987,2.87419,17.01921,2.78516,2.99229,0.7745,9.21538,15.39379,66.84304,65.88201,76.28313,2.42498,656.5231
SNX,11.40682,5.82955,74.64191,1.61771,9.74,2.10761,53.06048,1257.323,5.29237,35.46593,10.38,1157.259,1.55135,66.57197,2.10761,2.21382,0.98247,4.77392,8.08046,13.86914,13.86914,44.33405,2.39973,79.64302
TEL,-1.73655,5.74578,31.54386,1.56893,5.72,14.47055,-5.99108,2950.0,21.93635,-21.85792,5.57,4394.0,12.14307,-28.10916,13.71208,13.99955,0.91723,7.0484,9.61997,18.18607,18.18607,27.27898,1.34407,37.51183
TJX,5.8478,115.73873,4.14778,1.53112,2.43,7.85109,4.62065,5037.093,12.92459,20.29703,2.49,11141.757,6.61789,17.32588,7.85109,7.92979,0.61043,18.57643,34.85807,60.01419,60.01419,32.91317,0.49173,49.06055
TXNM,-4.3945,9.94282,21.07487,0.30389,0.97,6.32072,-13.68175,414.098,28.40952,-9.34579,0.98,832.384,-20.65307,-9.60891,5.34371,5.37406,0.16466,1.29101,1.87368,4.62656,5.23858,65.55048,8.05639,190.27982
TALO,0.91264,7.49099,19.89551,0.79358,1.08,6.33115,-1.44372,600.874,64.77588,-77.54678,1.19,663.288,6.46783,-73.49057,6.33115,6.95114,0.58814,5.43829,7.52006,5.63139,5.63139,43.53465,1.38357,77.09976
SKT,15.47826,7.80349,4.66355,0.99933,0.93,19.18143,0.0,0.0,0.0,106.66667,0.98,354.475,34.32925,101.24843,18.17341,18.81402,0.99933,3.08743,3.32566,19.23723,19.28531,78.45615,36.73336,36.73336
TPR,-5.09392,19.68997,12.25035,2.78519,2.21,10.67512,-6.02939,1176.7,19.52349,60.14493,2.49,4053.7,7.42148,61.86164,10.67512,11.9561,1.72952,8.37753,11.40037,19.04114,19.04114,31.3266,1.36203,45.61678
TRGP,-1.21317,10.07974,21.13346,0.88556,-1.44,0.47514,11.46713,1412.4,16.28859,183.96658,-0.58,2463.1,-25.33315,183.96658,-2.41261,-1.55517,0.6334,1.52468,1.75984,-3.80357,0.50127,47.45679,5.57732,90.31955
