,IQ_ACCT_RECV_1YR_ANN_GROWTH_CS,IQ_AR_TURNS_CS,IQ_BV_SHARE_CS,IQ_CURRENT_RATIO_CS,IQ_DILUT_EPS_EXCL_CS,IQ_EARNING_CO_MARGIN_CS,IQ_EBITDA_1YR_ANN_GROWTH_CS,IQ_EBITDA_CS,IQ_EBITDA_MARGIN_CS,IQ_EPS_1YR_ANN_GROWTH_CS,IQ_EPS_NORM_CS,IQ_GP,IQ_LFCF_MARGIN_CS,IQ_NI_1YR_ANN_GROWTH_CS,IQ_NI_MARGIN_CS,IQ_NI_NORM_MARGIN_CS,IQ_QUICK_RATIO_CS,IQ_RETURN_ASSETS_CS,IQ_RETURN_CAPITAL_CS,IQ_RETURN_COMMON_EQUITY_CS,IQ_RETURN_EQUITY_CS,IQ_TOTAL_DEBT_CAPITAL_CS,IQ_TOTAL_DEBT_EBITDA_CS,IQ_TOTAL_DEBT_EQUITY_CS
RPM,4.18575,4.77067,16.62582,2.13588,3.72,6.61113,25.41569,1000.451,13.78713,-1.84697,4.28,2748.044,3.63826,-2.60234,6.5968,7.52066,1.1894,7.86295,10.4339,23.219,23.24938,58.56474,3.02756,141.34032
RTX,11.31189,3.40774,45.06571,1.03541,2.23,4.54784,9.4032,10064.0,13.54126,-36.46724,4.05,12089.0,9.21106,-38.52222,4.29892,7.77075,0.63224,2.40816,3.59074,4.82519,4.98308,42.59194,4.52971,74.23384
RDN,2.95531,8.40413,28.71023,2.48342,3.77,48.61558,-16.52406,887.467,71.536,-13.33333,3.86,1220.045,37.5815,-18.8193,48.61558,49.20412,1.39009,7.39361,9.40918,14.50305,14.50305,26.4551,1.78255,35.97135
RL,10.43414,15.10632,37.05031,2.22571,7.58,8.11193,-6.6277,990.4,15.37029,-6.07187,8.22,4181.2,1.97463,-12.89785,8.11193,8.63638,1.4375,6.63058,8.56183,21.04903,21.04903,54.24855,2.90983,118.57231
RRC,-42.90219,8.93035,15.6221,1.49227,3.57,25.81607,-18.14465,1720.971,51.00053,-23.8806,3.95,1145.308,3.17921,-26.38465,25.81607,27.74092,0.84832,11.97126,15.95905,26.23307,26.23307,32.36462,1.04701,47.85162
RNGR,-12.7011,5.75588,11.61588,1.96232,0.95,3.73861,6.74931,77.5,12.17405,46.15385,1.19,104.9,7.3221,57.61589,3.73861,4.59849,1.72174,6.18747,7.55627,8.84758,8.84758,11.0893,0.43742,12.47241
RJF,0.04515,0.27928,48.54648,1.02393,7.97,13.37746,13.69193,2790.0,21.47475,14.18338,8.32,10762.0,-9.98692,15.24188,13.38516,13.56355,1.00169,2.05965,11.27151,17.86063,17.71752,30.87936,1.63118,44.67459
RYN,-32.64375,29.6933,12.54584,2.25952,1.17,16.88802,24.97592,380.123,35.96472,60.27397,1.06,296.665,19.80265,62.02639,16.41476,14.84766,1.76697,3.72955,3.95155,9.31273,9.04751,42.7254,3.84495,77.84147
RMAX,2.79538,9.87705,22.50041,1.18247,-3.81,-30.24095,-25.9498,74.202,22.78434,21.845097,-0.42,241.81,25.2222,21.845097,-21.19378,-2.33568,1.07753,4.10529,5.59863,-15.47173,21.845097,118.64615,6.52245,21.845097
O,65.41635,2.05271,43.77836,0.85678,1.26,21.36039,0.0,0.0,0.0,-11.26761,1.28,3764.575,42.14816,0.33368,21.24822,21.58516,0.84686,1.93291,2.02551,2.82966,2.83103,39.91112,177.88802,66.42014
RWT,12.04987,0.05983,8.63776,8.04142,-0.11,-0.31389,3.81842,576.43,79.56663,36.03326,-0.1,136.861,-193.35857,36.03326,-0.31389,-1.6051,8.04142,2.56036,2.59948,-0.20489,-0.19889,91.57095,22.66663,36.03326
RRX,15.57562,7.27248,95.6908,2.55127,-0.87,-0.8687,16.05449,1235.4,19.76419,167.40926,3.33,2112.7,7.55035,167.40926,-0.9183,3.53207,1.12756,3.61183,4.32227,-0.90163,-0.84925,50.71697,5.30217,102.90962
RM,4.54106,0.36492,33.02316,3.55125,1.66,2.89409,-9.17758,97.546,17.69064,-68.67925,1.81,314.193,-4.10821,-68.84663,2.89409,3.08495,3.5312,3.16969,3.23798,5.05876,5.05876,81.62729,14.67833,19.513195
RF,0.0,482.12427,17.09776,0.81336,2.11,22.65924,0.56643,3906.0,42.67453,-7.45614,2.11,7023.0,-29.59412,-7.61693,22.65924,21.57719,0.81012,1.58825,12.47254,13.79999,12.40282,14.07309,0.73349,16.37798
RGA,22.64512,1.31507,138.38557,4.49936,13.44,4.94398,72.80108,1277.0,6.9455,45.92834,13.6,2506.0,-31.37238,44.78331,4.90591,4.90417,4.49936,0.84737,6.18916,13.6398,13.56109,41.65288,5.12686,71.38807
RS,-5.959,9.74682,134.83788,5.65647,22.64,9.05112,-27.99463,1984.9,13.40614,-24.33155,22.9,4547.5,5.64859,-27.40069,9.02275,9.02148,3.06804,10.4486,12.0322,18.04088,18.07441,15.11839,0.69389,17.81114
RNR,29.86243,0.77896,165.19827,5.23021,52.27,39.63955,0.0,0.0,0.0,200.86102,41.16,3727.544,-18.11255,200.86102,28.0438,21.40474,5.23021,4.75927,14.15861,38.57059,28.48649,11.81468,200.86102,22.04235
RNST,0.0,46.942482,40.92093,0.91373,2.56,15.87205,-3.52559,289.703,31.78216,-13.22034,2.59,616.809,-6.40852,-12.88027,15.87205,15.94018,0.90056,0.98054,5.24675,6.52673,6.52673,25.54236,2.7204,34.30455
RSG,5.43763,8.68615,33.51017,0.56311,5.47,11.57005,12.97844,4380.4,29.27194,16.63113,5.61,6198.0,12.33469,16.36193,11.56738,11.85326,0.50453,5.84986,7.79405,17.11464,17.1169,55.34799,2.98354,123.9541
RMD,22.40336,6.31206,28.08235,3.12159,6.09,21.25403,13.45039,1316.113,31.16541,14.90566,6.09,2386.058,9.97908,15.1544,21.25403,21.16506,1.28768,12.15437,14.4171,23.96469,23.96469,27.67006,1.20044,38.25533
QSR,20.27972,11.14603,9.17252,1.01353,3.76,24.46596,5.33695,2329.0,33.16719,15.69231,2.52,2802.0,15.85197,18.05556,16.94674,11.19681,0.8806,5.83859,7.10527,44.3616,38.18626,75.36843,6.21426,239.02437
REXR,0.0,6.48352,35.84358,0.43872,1.12,31.28389,0.0,0.0,0.0,21.73913,1.12,613.347,38.37677,42.02788,29.83307,28.48116,0.43872,1.80784,1.8961,3.3972,3.31303,21.53266,39.56182,27.44155
RHI,-15.45881,6.80359,15.0971,1.85986,3.88,6.43168,-49.3398,518.837,8.11632,-35.65506,3.9,2575.004,9.83232,-37.50811,6.43168,6.43826,1.75179,9.71901,15.96898,26.04738,26.04738,13.21672,0.46623,15.22957
ROK,24.79991,4.64025,31.02439,1.45925,11.95,14.10908,23.47224,1943.7,21.45838,49.93727,13.12,3717.0,11.94027,48.83072,15.31685,16.62813,0.96526,9.59368,14.80727,44.13411,37.81009,47.16667,1.71935,89.27446
ROG,-4.2383,4.29132,67.68817,4.52663,3.03,6.23074,-0.41359,134.6,14.81726,-50.73171,3.12,307.1,6.12561,-51.47005,6.23074,6.38838,2.9476,3.29944,3.84837,4.65563,4.65563,3.84909,0.37444,4.00318
ROL,13.65636,15.19109,2.38714,0.70513,0.89,14.15287,18.2325,691.322,22.49461,18.66667,0.88,1603.407,15.97375,18.00276,14.15287,14.02916,0.555,15.67492,20.68172,35.90585,35.90585,41.39874,1.18085,70.6448
RCL,0.0,576.21423,18.42261,0.19062,6.31,12.25899,563.15466,4343.0,31.2446,576.21423,7.21,6330.0,-0.57189,576.21423,12.20863,13.27885,0.09595,5.23892,6.69861,44.70017,43.87336,81.87502,5.09556,576.21423
R,3.08682,7.46232,69.9057,0.62072,8.73,3.44564,-3.66973,2625.0,22.27786,-48.52594,11.53,2334.0,-10.06747,-53.17186,3.44564,4.44086,0.52562,3.63736,5.16762,13.51981,13.51981,72.63974,3.104,265.49365
RHP,-6.87126,12.13885,9.63947,0.79661,5.36,15.8076,0.0,0.0,0.0,130.04292,5.42,767.2,22.98083,141.26659,14.3932,14.47589,0.7658,6.20044,7.31761,93.67954,51.56673,79.25199,62.337856,62.337856
SPGI,13.31195,4.69812,108.88252,0.83967,8.23,23.14956,10.84431,5724.0,45.80299,-19.31373,9.97,8356.0,37.35096,-19.15025,21.01304,25.40168,0.67641,4.67934,5.63607,7.44036,7.43281,24.11114,2.11478,35.29155
SFL,38.79709,12.61918,7.56107,0.30753,0.66,11.15759,-1.59167,443.423,58.94341,-56.86275,0.67,450.57,0.67431,-58.60442,11.15759,11.24397,0.27772,3.776,3.88971,7.87909,7.87909,71.17178,5.787,246.88228
SLG,0.0,16.543499,55.0688,3.41954,-9.12,-71.32969,0.0,0.0,0.0,16.543499,-9.11,375.135,-9.50765,16.543499,-67.19061,-69.18303,3.41954,-2.21298,-2.38709,-14.24308,-12.81273,50.9413,16.543499,109.98263
SM,-3.83242,10.50211,31.23979,1.44592,6.86,34.45321,-37.25554,1609.233,67.78898,-23.4375,6.89,1847.743,6.02065,-26.44647,34.45321,34.44527,1.34527,9.49436,11.57426,24.40956,24.40956,30.87599,1.00365,44.66753
SPXC,3.13152,5.96506,26.15435,1.76869,3.1,8.31036,66.54196,311.6,17.8957,620.93024,3.64,673.6,10.84956,44850.0,5.16311,9.52124,0.98654,7.10715,9.82182,12.72759,12.72759,33.36308,1.91945,50.06697
STAG,11.05109,5.80765,18.57373,0.96188,1.07,27.85707,0.0,0.0,0.0,7.0,1.08,568.239,49.83905,8.14183,27.24173,27.49511,0.96188,2.38278,2.45625,5.70589,5.71267,43.54308,38.79334,77.1262
SAFE,18.30182,0.22658,31.39205,19.39155,-0.82,-14.48089,29.20772,298.705,79.27268,47.532047,1.78,356.963,-67.95382,47.532047,-14.58917,31.50371,19.39155,2.97564,3.06004,-2.51432,-2.4467,63.93731,13.62587,178.77536
CRM,0.0,0.0,59.4893,1.01947,0.21,0.66344,65.3125,4761.0,15.18563,-85.81081,0.87,22992.0,32.58046,-85.59557,0.66344,2.75274,0.8985,1.19681,1.5936,0.35711,0.35711,20.31596,3.12518,25.49564
SBH,-1.99695,110.42551,4.7875,2.11995,1.69,4.95154,-9.79805,443.164,11.88703,1.80723,1.86,1892.392,3.72858,0.57041,4.95154,5.3549,0.34333,8.0334,10.11226,46.01288,46.01288,76.70869,3.78084,116.03911
SD,-35.82748,5.8326,12.62061,5.63324,1.64,40.94227,-54.5488,85.331,57.40745,-74.84663,1.66,95.909,23.85715,-74.86993,40.94227,41.25291,5.59788,6.72065,8.25756,12.73115,12.73115,0.0,0.0,0.0
BFS,4.60047,4.73036,6.78441,0.39708,1.73,26.80601,0.0,0.0,0.0,6.13497,1.73,190.068,38.22451,4.97071,20.46159,16.15841,0.39708,3.86923,4.06632,27.81354,13.45233,73.36742,31.358366,275.48
SLB,11.09215,4.46443,14.14395,1.32273,2.91,12.90177,25.45253,7901.0,23.84488,21.75732,3.04,6664.0,10.29048,22.14473,12.68447,13.07379,0.881,7.66944,10.74015,22.19465,21.72919,37.42603,1.61688,59.81085
SNDR,-11.40811,7.45816,16.80372,1.83256,1.34,4.33723,-32.93054,682.7,12.41521,-47.65625,1.36,941.9,-5.94937,-47.90301,4.33723,4.38502,1.50808,4.22798,5.80155,8.23265,8.23265,11.65556,0.57141,13.19332
STNG,-26.79881,5.61501,48.08515,1.13063,10.03,40.7761,-14.02714,885.995,66.05879,-2.99807,11.12,1012.397,48.41283,-14.17856,40.7761,43.41886,1.09531,10.12785,10.37206,21.61433,21.61433,38.34601,1.79266,62.19549
SMG,1.73913,11.77487,-4.73097,1.80664,-6.79,-10.70312,-26.84692,384.2,10.81857,70.22202,-1.64,843.0,16.00224,70.22202,-10.70312,-2.5861,0.43441,4.72894,6.02039,70.22202,70.22202,110.12922,7.56429,70.22202
SDRL,62.0438,8.36769,40.28414,2.97686,4.12,19.97337,120.53571,494.0,32.88948,-94.3808,4.6,565.0,10.253,-92.32147,19.97337,21.74434,2.63753,6.03719,7.27593,12.80683,12.80683,17.02364,1.23887,20.51626
SEE,-25.28251,10.59736,3.80361,1.30106,2.34,6.18157,-6.55424,1075.0,19.58498,-29.72973,3.01,1641.3,1.71209,-30.51261,6.22347,7.9186,0.61511,7.84179,11.15364,75.94002,75.94002,89.70145,4.45228,128.37122
WTTR,-24.97122,4.21304,7.559,2.14637,0.72,4.99693,41.29811,235.332,14.84414,44.0,0.68,370.475,11.08291,54.11368,4.69315,4.34906,1.79565,4.82596,6.169,9.67441,8.92156,5.66184,0.22753,6.00165
SRE,-18.36812,6.98705,44.00474,0.54212,4.79,21.63876,29.87325,5943.0,35.54426,44.71299,4.81,5943.0,-19.3907,43.75877,18.39115,18.13232,0.29703,2.80233,3.74129,11.38636,11.50215,48.5405,5.34158,94.32757
ST,0.23532,5.45449,19.87685,2.55234,-0.03,-0.09642,-1.0278,875.32,21.59107,109.55457,2.08,1286.952,6.45306,109.55457,-0.09642,7.80312,1.52022,4.42504,5.25929,-0.12802,-0.12802,53.44676,3.92994,114.80782
SXT,-9.91199,5.07233,25.03801,3.96357,2.21,6.41244,-3.42431,240.684,16.52539,-33.83234,2.87,460.297,3.72725,-33.71,6.41244,8.28161,1.27419,5.72005,6.6545,9.09864,9.09864,39.75735,2.88821,65.99536
SRG,0.0,-8.5162325,10.00021,2.31775,-2.85,-8.5162325,-8.5162325,-159.662,-8.5162325,-8.5162325,-3.05,-8.988,-8.5162325,-8.5162325,-8.5162325,-8.5162325,2.31775,-7.73077,-8.0946,-24.15949,-24.09635,39.49437,-8.5162325,65.27388
SCI,-12.90367,74.92147,10.5333,0.66518,3.53,13.11439,-2.66975,1144.447,27.91485,0.0,3.57,1091.807,6.50906,-4.9565,13.106,13.11088,0.59011,3.71736,9.3807,33.4313,33.44811,75.70327,4.19669,110.57246
NOW,18.02899,4.77054,37.25992,1.05594,8.42,19.29551,74.34119,1257.0,14.01182,426.25,3.8,7050.0,36.32817,432.6154,19.29551,8.64698,0.9465,3.25882,5.82208,27.34597,27.34597,23.04278,1.81703,29.94232
SFBS,0.0,54.600544,26.43871,0.93892,3.79,24.51844,-12.51697,327.379,38.80448,-17.78742,3.82,410.586,232.86743,-17.75359,24.51844,24.63662,0.9385,1.31383,6.9716,15.11365,15.10813,48.35961,4.12028,93.64686
SHAK,15.8762,106.42785,11.23307,2.03839,0.48,1.93006,0.0,104.381,9.59796,40.85828,0.6,398.392,-2.74173,40.85828,1.8633,2.17478,1.96381,0.52968,0.6898,4.83324,4.72153,62.16891,7.38955,164.33282
SHW,-3.57828,9.00201,14.59793,0.8319,9.25,10.3627,21.14642,4330.5,18.78587,19.81865,9.72,10758.1,10.7938,18.25157,10.3627,10.76913,0.42115,10.17599,14.5488,70.07436,70.07436,76.83604,2.84621,673.63873
SIG,-27.13568,182.82797,35.15813,1.56003,6.64,4.80356,-4.09544,1021.0,13.01947,-45.66285,13.62,3052.1,9.617,-51.07157,4.80356,8.09339,0.53103,8.11356,14.80604,23.97378,16.93605,37.33966,1.30294,59.59058
SLGN,-8.8825,9.52405,17.74045,1.01606,2.98,5.44345,-5.15552,871.414,14.55217,-2.9316,3.06,992.558,6.89129,-4.36646,5.44345,5.5608,0.53742,5.08275,6.86051,18.07095,18.07095,65.95688,4.20069,193.74512
SPG,0.31401,7.31603,9.14862,0.64533,6.98,43.36761,0.0,0.0,0.0,7.05522,6.98,4630.45,49.80771,6.71132,37.83456,37.8012,0.64533,5.91184,6.68766,75.11745,69.68041,87.79179,231.37485,231.37485
SSD,5.51827,8.00509,39.68873,3.63298,8.26,15.99,0.84741,554.212,25.03439,6.4433,8.4,1043.755,13.86322,5.98572,15.99,16.16328,1.97587,11.50732,14.00372,22.88863,22.88863,24.71946,0.99523,32.83645
SPNT,31.21677,0.71524,13.76338,3.16115,1.85,13.28682,66.0723,428.8,15.66507,66.0723,1.93,741.9,5.94381,66.0723,12.96168,11.51676,3.16115,2.18391,8.31264,16.94122,15.7678,24.35131,1.89972,32.18999
SITC,2.65463,8.53503,38.28186,2.86747,4.84,48.06368,0.0,0.0,0.0,65.75343,4.96,313.389,47.48294,57.48256,48.06042,46.97987,2.84459,1.96622,2.07636,13.58271,12.4513,43.32938,36.61129,76.45829
SITE,7.70582,9.09249,32.96438,2.43005,3.8,4.03143,-15.66568,369.3,8.58598,-29.10448,3.97,1491.2,5.13025,-29.33985,4.03143,4.16392,0.99101,5.63139,6.87943,12.43456,12.43456,36.69436,2.33252,57.9638
SKX,1.41615,9.36486,26.26695,2.37984,3.49,8.12369,39.33827,954.286,11.92807,46.63866,3.54,4152.404,8.98097,46.31583,6.8222,6.83779,1.32766,6.80696,8.47609,14.38333,15.71451,27.67677,1.76448,38.26816
SMBK,0.0,13.115959,27.06963,0.87955,1.69,11.89551,-18.15637,70.176,29.19523,-33.72549,1.71,149.376,22.42593,-33.53866,11.89551,11.95523,0.8784,0.74837,6.74,6.40856,6.40856,12.46369,0.93308,14.23831
SW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNA,0.0,192.0129,96.24056,3.87851,18.76,20.25331,7.82469,1409.7,27.59627,11.53389,19.11,2619.6,14.98762,10.90271,19.79328,19.78973,2.66323,11.28278,13.48459,21.16911,21.56113,20.09977,0.90892,25.15608
SGI,2.08235,11.5349,1.87696,1.21471,2.08,7.52629,-1.82069,781.9,15.87485,-17.78656,2.39,2131.9,7.32732,-19.22317,7.47351,8.35583,0.55748,9.08012,11.63447,244.34119,230.8938,90.73812,4.17739,153.65776
SAH,33.69603,43.17333,26.26248,1.09922,4.97,1.23988,-12.26357,565.9,3.93741,122.86996,5.09,2245.7,-2.17118,101.35593,1.23988,1.23953,0.39339,5.11945,5.79512,19.94292,19.94292,81.2429,6.82647,142.72182
SON,4.40961,7.22201,24.74902,1.75955,4.8,7.01785,-5.02548,1043.864,15.39329,1.69492,5.18,1207.796,7.0389,1.82704,7.00396,7.50835,0.99846,6.28283,7.82778,21.15558,21.12941,58.32397,3.26025,139.94604
SSB,0.0,122.035706,72.78285,0.87664,6.46,22.15324,3.75259,953.339,42.72549,-2.12121,6.64,1625.432,-36.46825,-0.35097,22.15324,22.63147,0.87493,1.25887,8.7617,9.31951,9.31951,16.44965,1.14269,19.6883
SO,-10.75024,8.66758,28.82127,0.77463,3.62,15.24175,9.27737,10283.0,40.71991,11.04295,3.71,11708.0,-13.10141,12.47525,15.74466,16.04293,0.34982,2.6247,3.74125,12.8565,11.03545,64.31647,6.17427,180.2413
SCCO,-18.14488,7.62447,9.22607,3.19013,3.01918,24.60337,-3.94106,5025.9,50.78821,-7.91789,3.01918,5323.5,26.47992,-8.08414,24.50737,24.53095,2.14555,15.41164,17.60837,31.28826,31.15798,48.44534,1.39875,93.96888
SBSI,0.0,30.392292,25.56409,0.69569,2.82,21.91544,-7.10015,141.388,35.7424,-13.49693,2.82,241.707,15.10482,-17.45191,21.91544,21.88846,0.69417,1.03205,5.51829,11.41221,11.41221,53.60106,6.31821,115.52216
LUV,50.49505,103.12648,17.62745,1.13863,0.76,1.78222,-14.07487,2387.0,9.14875,-12.64368,1.65,6095.0,1.44399,-13.72913,1.78222,3.76279,1.03035,1.50475,2.71446,4.38638,4.38638,46.66498,3.85421,87.49406
SWX,2.64087,5.61972,46.25281,1.11649,2.13,2.86194,0.30075,930.468,17.12317,104.42153,2.93,1019.219,12.46846,104.42153,2.77677,3.81684,0.64462,2.44131,3.36201,4.73839,4.68932,61.44138,5.84778,164.38406
SPB,92.84559,8.05742,71.32011,3.82571,-5.92,-8.00672,-21.0329,189.6,6.49582,169.18228,0.79,924.9,53.01408,2416.0615,61.72057,1.0691,3.16266,1.11474,1.41314,-12.36775,-12.34092,39.98761,8.85021,66.63225
SR,-10.62046,15.73967,50.31597,0.61348,3.85,8.15737,4.32223,673.4,25.25597,-2.53165,3.86,887.9,-5.07867,-1.49457,8.15737,7.60042,0.16754,2.56529,3.5198,8.28287,7.54501,61.78405,7.04351,162.58527
SPR,9.84755,5.93746,-4.30575,1.70668,-5.78,-10.18701,102.60417,194.5,3.21599,31.993187,-5.13,206.2,-4.17852,31.993187,-10.18866,-9.04211,0.88127,-1.11172,-2.04575,31.993187,31.993187,113.47188,21.47506,31.993187
JOE,144.3301,10.43576,11.70188,1.24203,1.33,19.02257,53.52854,129.509,33.26843,9.91736,1.33,153.306,-28.95915,9.56617,19.96275,19.92275,1.11786,3.83893,4.45261,11.82954,10.97393,47.53651,4.88687,90.60874
SMP,-4.38803,8.28417,28.97586,2.44599,2.85,4.66387,-12.00173,124.265,9.14876,-13.63636,3.0,388.826,8.32311,-38.30644,2.51408,4.79639,0.63369,4.67248,6.52232,10.14293,9.96107,28.72589,2.11101,40.30341
SXI,9.04666,5.00147,51.7198,3.42813,11.59,18.77787,8.47609,139.561,18.83292,128.59961,6.77,285.096,8.42071,126.39715,18.75614,10.78927,2.51012,7.19371,9.22383,25.14529,25.14529,25.43894,1.48502,34.11826
SWK,-7.69705,14.4542,58.95131,1.19277,-1.88,-1.78505,-15.765,1340.6,8.49497,256.431,1.05,4098.2,11.42419,256.431,-1.96754,0.99637,0.29848,1.83925,2.60361,-3.00189,-3.00155,45.90014,5.73139,84.84337
STWD,-4.5603,0.11389,19.9482,6.31487,1.07,17.73449,0.0,0.0,0.0,-60.94891,1.08,325.231,53.46204,-61.07599,14.38639,14.18874,6.31487,1.42687,3.88789,5.33625,5.88055,73.76793,31.408825,298.84424
STT,0.0,818.30383,72.27499,0.59566,5.58,10.58478,-7.60676,6729.0,36.63835,-22.39221,6.18,11899.0,-87.37273,-29.92069,10.58478,10.84636,0.59304,1.18192,7.60168,8.63271,7.93631,51.42764,3.74469,105.8784
SCS,9.6651,9.05871,7.31228,1.46527,0.3,1.092,0.0,174.5,5.39813,900.0,0.42,921.9,1.78146,782.5,1.092,1.46557,0.77739,2.37186,3.43404,4.20639,4.20639,45.71616,3.98739,84.2169
STEL,0.0,51.629395,28.54174,0.92779,2.45,21.20596,99.23715,278.412,45.24236,66.66667,2.68,452.378,-61.10484,153.72725,21.20596,23.18144,0.92779,1.41515,9.29372,8.9868,8.9868,10.60418,0.64805,11.86206
SCL,-3.40204,5.41529,54.36098,1.40142,1.75,1.72863,-41.32099,177.957,7.65154,-72.57053,2.22,277.598,-6.58293,-72.67878,1.72863,2.17412,0.90788,1.89249,2.4147,3.37486,3.37486,37.37165,4.0791,59.67209
STC,0.0,63.778282,50.10636,2.61362,1.11,2.01793,-52.68936,156.945,6.94557,-81.31313,1.52,1365.84,3.03737,-81.2458,1.34707,1.83593,2.61362,2.17107,3.00967,2.22706,3.31765,29.64767,3.70158,42.1417
SF,-5.69696,0.24195,45.60993,0.87118,4.28,10.12808,-13.50828,873.633,16.93324,-19.54887,4.55,4080.949,36.40924,-21.08555,10.12808,9.4065,0.82774,1.32163,6.11224,11.29453,9.83791,35.52006,3.33841,55.087
SRI,5.30492,6.01058,10.44383,2.40904,-0.19,-0.53114,40.40426,50.985,5.22485,19.635956,-0.05,202.098,-6.77332,19.635956,-0.53114,-0.14062,1.16352,1.62781,2.26933,-1.82289,-1.82289,41.36971,3.98184,70.56031
SYK,0.0,819.6027,48.91608,1.58036,8.25,15.44053,12.47108,5348.0,26.09035,33.71151,9.41,13097.0,13.22324,34.22392,15.44053,17.42627,0.86075,7.03162,8.67763,17.97836,17.97836,42.05442,2.52319,72.5757
INN,1.58458,34.83299,8.46794,0.76736,-0.27,-3.81071,0.0,0.0,0.0,26.0708,-0.27,331.641,20.13686,26.0708,-1.2861,-3.86248,0.73115,1.2751,1.31317,-1.01443,-1.96969,51.04819,26.0708,108.17192
SUI,-43.33064,11.14758,56.91922,1.1575,-1.72,-6.45251,0.0,0.0,0.0,80.17384,0.72,1478.3,28.22163,80.17384,-6.58211,2.74171,0.82975,2.24835,2.47983,-2.86451,-2.69367,51.68086,80.17384,110.84762
SXC,-15.74428,21.36924,7.33312,1.86238,0.68,3.07774,-9.49175,268.9,13.03315,-42.85714,0.68,344.9,5.2461,-42.8997,2.78693,2.79159,1.02681,4.7172,6.76333,9.58493,10.01419,43.70803,1.86389,77.64524
SHO,-25.8624,27.08923,9.26572,3.13213,0.93,20.82086,0.0,0.0,0.0,173.5294,0.88,448.835,13.71215,136.80876,20.82086,18.22326,3.03215,2.50654,2.64112,11.20642,9.72378,27.72891,41.017036,38.36792
SYF,11.4223,0.2395,32.36613,1.28211,5.19,10.65765,-14.44626,4187.0,19.93905,-15.60976,5.34,7662.0,10.75408,-25.79576,10.65765,10.71102,1.28211,2.09926,8.18496,17.68611,16.71646,53.47833,3.81705,114.95361
SNV,0.0,148.05025,31.23853,0.8929,3.46,15.70313,-11.76368,1121.698,32.49002,-30.10101,3.53,2031.586,97.01551,-28.26183,15.74843,14.93976,0.89093,1.17292,8.44417,12.76078,11.27118,29.23415,1.89454,41.3111
SYY,5.22965,15.37118,3.97659,1.24213,3.47,2.3192,17.58985,3880.618,5.08436,31.43939,3.89,13952.0,2.48538,30.27419,2.3192,2.58585,0.68565,8.64155,14.91894,104.40493,102.43649,84.54058,2.87734,794.7131
SNX,9.98048,5.35342,92.2891,1.19988,6.7,1.08923,0.77893,1685.182,2.92793,-1.03397,8.48,3971.876,2.59225,-3.7457,1.08923,1.36392,0.73458,2.71415,6.34865,7.73549,7.73549,35.7377,2.70051,55.61223
TEL,3.56021,5.49863,37.02445,1.76832,6.01,11.87477,-7.2669,3471.0,21.64775,-19.54485,6.78,5055.0,11.40155,-21.33443,11.91219,13.31982,1.03697,7.87464,10.52247,17.03575,16.88542,28.33866,1.32786,39.90131
TJX,8.76642,92.42076,5.50787,1.20873,2.97,7.00497,6.79228,5742.0,11.49872,10.0,3.15,13787.0,3.7826,6.55489,7.00497,7.35522,0.59767,10.69345,16.14919,56.56994,56.56994,66.69458,2.21944,200.2514
TRTX,-29.71307,0.09268,14.44448,3.8294,-1.69,-29.88566,71.12069,150.463,38.55515,20.144754,-1.69,-81.052,20.144754,20.144754,-29.88566,-33.59439,3.8294,1.92715,1.94968,-9.5334,-9.53334,72.98881,20.20004,270.2169
TXNM,-22.97424,8.8648,26.04316,0.38638,1.02,5.51151,-10.91452,624.752,32.21703,-48.22335,1.67,946.606,-25.54003,-48.04949,4.5558,7.43165,0.21864,1.95572,2.71591,3.89102,4.58017,67.4231,7.9857,206.96596
TALO,25.82576,6.28929,17.36904,0.72963,1.55,12.84956,-24.28807,947.721,65.00652,-66.00877,1.37,1065.814,7.07821,-50.9493,12.84956,11.26664,0.53792,3.14344,4.68491,11.28259,11.28259,35.68184,1.26157,55.47709
SKT,-3.18258,8.21066,5.20976,0.64517,0.92,21.53548,0.0,0.0,0.0,19.48052,0.93,345.706,42.10707,20.82303,20.55471,20.18224,0.64517,4.15597,4.5521,18.73552,18.79797,72.06297,38.261723,257.9478
TPR,-16.17123,28.72316,10.01671,1.83716,3.88,14.05216,-4.19407,1354.6,20.33659,22.39748,3.96,4714.9,8.67225,9.30749,14.05216,14.05432,0.9204,10.18975,13.17588,41.02294,41.02294,59.12207,2.43201,144.63078
TRGP,4.44476,11.15531,12.30712,0.79489,3.66,9.83357,38.59263,3968.6,24.71062,-5.6701,3.72,5383.9,1.41101,-26.83183,5.20414,5.20234,0.58412,8.18103,9.62283,30.92463,32.92884,73.86947,3.28383,282.69415
TGT,0.0,1458.4376,24.39899,0.91518,5.98,2.54765,-43.49327,6548.0,6.00073,-57.58865,6.02,26814.0,-2.47503,-59.97697,2.54765,2.54934,0.20123,4.4892,8.07061,23.10986,23.10986,62.93681,2.9128,169.80946
