,IQ_ACCT_RECV_1YR_ANN_GROWTH_CS,IQ_AR_TURNS_CS,IQ_BV_SHARE_CS,IQ_CURRENT_RATIO_CS,IQ_DILUT_EPS_EXCL_CS,IQ_EARNING_CO_MARGIN_CS,IQ_EBITDA_1YR_ANN_GROWTH_CS,IQ_EBITDA_CS,IQ_EBITDA_MARGIN_CS,IQ_EPS_1YR_ANN_GROWTH_CS,IQ_EPS_NORM_CS,IQ_GP,IQ_LFCF_MARGIN_CS,IQ_NI_1YR_ANN_GROWTH_CS,IQ_NI_MARGIN_CS,IQ_NI_NORM_MARGIN_CS,IQ_QUICK_RATIO_CS,IQ_RETURN_ASSETS_CS,IQ_RETURN_CAPITAL_CS,IQ_RETURN_COMMON_EQUITY_CS,IQ_RETURN_EQUITY_CS,IQ_TOTAL_DEBT_CAPITAL_CS,IQ_TOTAL_DEBT_EBITDA_CS,IQ_TOTAL_DEBT_EQUITY_CS
FBIN,0.8353,9.55389,17.11244,1.76632,3.05,8.99627,9.95376,856.1,16.20389,16.85824,3.13,1932.2,7.7991,14.37561,8.94517,9.07607,0.96857,8.52687,11.48011,19.15743,19.14949,36.69287,1.76101,57.96009
BEN,26.13622,7.11747,22.74427,11.67631,3.01,27.99819,-5.25654,2335.9,36.54297,2.38095,3.0,2927.6,-6.83685,-1.73742,26.54329,26.22571,8.7029,8.36423,9.17882,13.81914,13.03164,6.87061,0.46988,8.48498
FCX,10.65719,13.83052,5.50898,2.13954,1.21,12.36969,1911.4478,5974.0,36.42017,668.4949,1.1,6464.0,19.17027,668.4949,11.07724,9.70371,1.19452,6.49466,9.7516,25.02139,19.74408,53.72957,2.19568,116.12075
FDP,2.74914,11.54209,36.24767,2.58964,2.39,2.91735,-32.45165,237.5,5.81267,-44.8037,2.44,331.6,0.47419,-46.33496,2.95651,3.00069,1.16176,3.653,4.71709,6.78804,6.60827,16.64185,1.50568,19.96427
GATX,-8.81472,6.16338,47.30578,1.14808,12.75,36.45871,-3.80737,639.2,46.42312,102.7027,4.8,847.3,-19.23252,95.25477,36.45871,13.52604,0.99264,2.85573,3.5158,31.97554,31.97554,70.99754,6.86561,244.79836
GME,4.64396,260.45084,5.57946,1.21527,0.85,4.10321,-9.01478,738.8,8.58281,-10.05291,0.81,2499.9,4.06995,-12.3138,4.10321,3.89196,0.50542,7.6806,13.00109,16.2949,16.2949,26.55502,1.10314,36.15634
GAP,18.79433,50.29498,7.2782,1.75907,1.69,4.35679,-12.26715,1931.0,12.44522,-24.21525,1.85,5640.0,8.26244,-26.52174,4.35679,4.75735,0.86343,11.03892,19.60438,24.81189,24.81189,31.13588,0.67996,45.2135
GRMN,12.10863,5.52265,20.20557,2.85272,3.68,22.51228,8.01039,749.618,24.28303,36.2963,2.74,1797.941,9.51345,36.04854,22.51228,16.67146,1.984,8.76812,11.57923,19.24958,19.24958,0.0,0.0,0.0
GNRC,15.77172,6.40957,8.97135,2.10495,2.56,9.6347,12.75212,305.052,18.23988,70.66667,2.16,584.786,10.22582,61.34146,9.53012,8.01273,1.07612,8.14937,10.47571,33.18212,31.04691,60.60247,3.04447,165.89328
GD,145.27832,4.9684,38.51517,1.39919,9.56,9.40174,-3.0443,4618.0,14.90976,-3.14083,10.13,6242.0,5.14158,-1.45516,9.40174,9.78469,0.90389,7.68758,17.24266,25.98724,25.98724,25.82863,0.86228,34.82291
GE,-4.25134,3.38907,59.21915,1.01352,-5.44,-4.77139,-11.96481,18012.0,14.95169,1155.694,8.08,7111.0,15.81395,1155.694,-4.79297,7.28315,0.81627,1.79192,3.04927,-7.81131,-6.92943,61.1844,7.4723,164.16339
GIS,5.09259,11.19338,7.50199,0.76187,2.77,10.89066,-0.08974,3451.5,22.09695,0.0,3.15,5653.2,8.52796,-2.35065,10.61153,11.83988,0.44926,8.17894,12.00159,35.80648,28.95711,62.88392,2.74712,202.36261
GM,-9.5196,4.82175,25.00071,0.89406,0.22,0.22667,13.86937,25123.0,17.25623,-96.33333,6.74,18404.0,-5.87076,1905.967,-2.65407,6.78222,0.70562,3.78767,6.34643,0.88283,0.82217,72.24331,3.75031,260.27347
G,12.64821,4.18379,7.38516,1.70949,1.34,9.53043,1.3722,426.04,15.56635,4.6875,1.38,1055.491,8.42226,-2.4373,9.61337,9.77496,1.42773,6.5672,8.59414,19.41283,19.17975,46.0612,2.86387,85.68015
GPC,24.91543,7.48089,23.26684,1.33593,4.18,3.78174,1.57493,1236.43,7.58137,-8.93246,4.73,4906.398,1.45504,-10.25595,3.78174,4.26746,0.4999,6.28026,12.37938,18.67297,18.48927,48.36681,2.6245,93.67387
GNW,0.61002,0.32132,26.87901,3.06208,1.65,11.28391,50.1355,1108.0,13.35744,77.79,0.74,393.0,11.54762,77.79,9.84931,4.4516,3.06208,0.6043,3.25254,6.33873,6.28293,22.98262,4.12816,29.84081
GTY,0.22464,0.75731,13.94838,0.99312,1.2,37.38858,0.0,0.0,0.0,-2.43902,0.98,97.813,40.60783,22.84502,39.16306,30.01101,0.99312,3.43522,4.02985,9.1504,9.1504,40.64499,18.23368,68.47777
GBCI,0.0,39.16448,15.37115,0.82294,1.5,23.88391,8.90605,259.436,53.24374,-5.66038,1.77,446.573,-98.96647,-3.92468,23.88391,28.16607,0.81642,1.58026,7.52557,10.05015,10.05015,41.50896,3.27991,70.96635
GLOB,47.82721,6.15933,7.47733,2.10613,0.84,7.3682,-11.47939,54.002,13.06166,-16.83168,0.72,150.678,6.2157,-14.87624,7.38658,6.08111,2.06618,7.37508,9.90114,12.94223,12.91013,2.23146,0.11131,2.28239
GL,9.99367,4.60136,54.37872,0.80541,12.26,35.05765,7.435,929.721,22.35114,178.00455,5.04,1172.435,13.26817,164.55975,34.96704,14.09671,0.80541,2.55845,8.41396,27.00917,27.00917,18.98501,1.57065,23.43395
GS,13.81991,0.13375,180.9977,1.47876,9.01,9.98812,19.82837,21085.0,49.13659,-44.68999,20.07,28300.0,-96.87609,-42.06542,9.98812,18.78332,0.95281,1.4022,2.27531,5.86802,5.03658,85.44479,23.0517,2159.071
GGG,16.74396,6.49973,4.27042,2.69563,1.45,17.11565,18.2548,416.847,28.26572,512.6761,1.7,795.202,15.81818,520.57336,17.11565,19.35743,1.57544,17.75851,25.25271,38.92595,38.92595,24.34015,0.55803,32.1705
EAF,45.0216,5.58,2.029,2.33314,0.05,2.58038,0.0,99.518,18.06885,0.0,0.04,87.717,8.12929,16.48076,1.44942,2.19493,0.97943,1.87091,2.34073,2.38737,2.38737,35.62649,3.41018,55.3434
GHC,1.41268,4.34848,529.6412,1.97562,53.89,11.67079,-18.67073,322.412,12.43947,80.83893,24.7,1137.503,7.84411,79.15891,11.65362,5.25669,1.83123,2.92214,4.28727,11.25332,11.21231,14.55915,1.5486,17.12735
GVA,15.16965,6.91584,23.70415,1.88025,1.71,2.53539,8.47772,158.717,5.30877,20.42254,1.6,278.741,2.12456,20.96565,2.31119,2.1297,1.19229,3.19386,4.82984,7.54717,7.91492,18.44245,1.41447,22.6128
GPK,-25.13075,13.86337,4.17124,1.37409,0.96,6.817,-4.14185,708.2,16.08193,35.21127,0.63,709.5,6.82977,31.66667,6.817,4.45064,0.57576,5.20525,7.27328,25.56634,25.56634,63.7758,3.21166,176.05852
GRBK,-34.43628,224.21614,8.22836,10.59314,0.3,5.54741,24.42122,59.762,13.1526,-38.77551,0.69,118.56,-7.92054,-36.98434,3.29464,7.53167,0.82558,6.44254,7.1618,3.73821,6.04082,21.26066,1.95653,27.00133
GDOT,43.68199,4.38268,14.95131,0.98894,1.61,9.64859,31.13758,164.04,18.42833,101.25,1.59,895.285,47.08318,106.45914,9.64859,9.01717,0.9537,3.15716,7.63395,11.86053,11.86053,9.43078,0.48532,10.41279
GBX,20.40582,8.46534,35.7201,2.53202,3.65,7.39741,-31.16679,313.092,14.43376,-36.30018,3.97,421.299,8.26915,-36.64915,5.35077,5.34875,1.638,7.39837,10.1138,12.26638,14.37917,31.64684,1.79676,47.71867
GEF,11.97395,8.59891,21.12953,1.4457,2.48,3.71338,5.41657,459.3,12.62438,57.96178,3.28,714.7,5.55014,58.34446,3.25985,4.31209,0.85667,6.55803,10.28516,12.11255,13.00351,47.05911,2.10603,92.34368
GES,6.69513,9.95751,11.52889,3.02215,0.27,1.19885,-52.75299,41.661,1.9665,-71.875,0.1,745.04,-2.74175,-72.19215,1.07438,0.39492,1.79957,-1.12496,-1.68451,2.29019,2.51218,2.38218,0.57723,2.45139
GPOR,33.23462,8.27844,16.9389,0.62283,2.41,32.9585,91.88351,914.606,69.27243,91.88351,2.42,756.257,-128.92827,91.88351,32.9585,32.962,0.48011,6.83346,7.68595,16.46586,16.46586,39.66385,2.22931,65.73813
FUL,34.9073,5.59883,20.71141,2.2677,1.13,2.52442,1.17884,280.834,12.16236,-53.30579,2.39,598.992,1.70378,-53.07908,2.52234,5.2136,1.37133,3.76854,4.70242,5.87857,5.86842,70.13613,8.73082,234.85278
HCA,11.58599,7.07617,-19.4406,1.62017,5.95,6.28927,0.29397,8188.0,18.77379,-18.49315,7.02,16239.0,3.86659,-23.3218,5.08094,5.83157,1.18415,10.76211,14.07139,1170.8088,1170.8088,117.79924,4.03737,1170.8088
HEI,10.00312,7.18095,8.79585,2.53327,1.3696,13.61872,12.26255,371.836,24.38568,16.81223,1.4144,574.725,15.01076,19.0746,12.19723,12.21664,1.10057,8.45135,10.51421,17.50893,16.43769,32.82268,1.81257,53.9921
DINO,50.40369,23.75351,30.27388,2.15281,4.52,6.18359,50.0556,1376.346,9.65769,149.2518,2.87,1595.442,2.34077,149.2518,5.65138,3.54788,0.9811,6.02654,7.61317,16.02422,15.73798,29.76433,1.81567,42.37779
HNI,12.68981,8.91779,11.85745,0.99832,2.0,4.13157,-17.03666,202.029,9.28492,6.38298,2.01,811.315,0.41965,4.92889,4.12683,4.04969,0.57977,6.40591,11.57543,17.69933,17.70367,34.96452,1.36935,53.76222
HPQ,7.29217,12.20826,-2.06598,0.99581,1.48,4.85247,12.96584,4365.0,8.3852,-3.26797,1.71,9578.0,5.97001,1.20192,4.85247,5.54495,0.68303,8.09675,68.14012,679.0999,679.0999,177.26138,1.79129,679.0999
HAL,28.40388,4.60371,9.53265,2.21658,-0.51,-2.1775,62.5627,3565.0,17.28904,280.24805,1.01,2277.0,5.25703,280.24805,-2.24539,4.2614,1.53065,4.82145,6.10772,-5.00818,-5.04579,56.72075,3.06929,131.05762
HBI,10.94847,7.53587,1.90545,1.9038,0.17,0.98883,2.06066,1038.307,16.04453,-87.85714,1.94,2544.421,8.56917,-88.52502,0.95642,11.02232,0.74484,8.29396,11.9048,6.70022,6.70022,85.24207,3.81729,156.25194
THG,14.78781,1.1104,70.53412,5.48209,4.73,3.91559,6.90222,390.3,7.52835,31.02493,5.46,847.6,7.40322,20.05158,3.59154,4.47593,5.48209,1.5165,6.06112,6.93401,6.93401,20.79216,2.01614,26.25013
HOG,3.14568,2.35447,10.9719,1.23006,3.02,9.23921,-9.67731,1293.644,22.90761,-21.14883,3.34,1908.025,10.59855,-24.61917,9.23921,10.17249,1.00396,6.74282,7.6271,27.72044,27.72044,79.11892,5.4018,147.29472
HIG,-67.39315,0.74142,37.8158,12.15267,-0.72,-1.55915,53.91667,1847.0,10.99143,341.5131,3.04,5579.0,-32.64699,341.5131,-18.63247,6.57967,12.15267,0.45577,5.00465,-1.72385,-1.72385,27.70813,2.80022,38.32815
HE,0.0,57.412395,19.27957,0.82565,1.52,6.54192,1.33256,560.289,21.92376,-33.62445,1.65,578.428,12.82561,-33.16423,6.54192,7.02121,0.82565,1.7319,5.26149,8.02985,7.89973,48.31391,3.55638,93.47566
HCI,434.10724,3.30722,22.13821,61.46246,-0.75,-2.8475,-97.45386,1.33,0.54942,37.150967,-0.85,39.114,-48.26859,37.150967,-2.8475,-3.00502,61.21721,-0.03389,-0.06221,-3.1495,-3.1495,55.07862,178.8233,122.61116
DOC,-44.27915,1.2454,11.29229,2.83927,0.88,22.73107,0.0,0.0,0.0,14.28571,1.07,1030.164,77.50511,-34.02294,22.27579,26.9767,2.83927,1.655,1.72682,7.63544,7.32706,58.48037,58.84683,140.84993
HL,-26.27726,33.12265,3.71727,2.85673,-0.06,-4.07062,-16.43134,203.01,35.13652,26.208307,0.01,273.048,9.17087,26.208307,-4.07062,0.6878,2.24788,2.1756,2.58226,-1.58717,-1.58712,25.72836,2.53204,34.6409
HLIO,45.75593,10.84367,10.07028,3.20031,1.17,9.2049,83.20697,87.474,25.5146,34.48276,1.62,136.525,9.80205,35.41881,9.2049,12.77282,2.21148,9.43626,11.1565,12.3983,12.3983,29.84514,1.32611,42.5418
HP,38.79818,5.26666,38.34657,3.58688,-1.2,-7.08484,-31.97627,395.575,21.91866,46.508095,-1.17,555.424,3.1404,46.508095,-7.10418,-7.03397,3.12261,-1.78918,-2.44545,-2.93078,-2.93078,10.58299,1.24604,11.83554
HLF,32.71693,54.12836,-2.03341,2.0515,1.29,4.83095,-5.31069,702.5,15.86603,-14.56954,2.47,2324.9,8.62722,-17.73077,4.83095,8.83637,1.51312,13.79681,21.05811,156.20532,156.20532,117.31147,3.22861,156.20532
HRI,31.70815,5.16333,18.03534,1.63227,5.6,9.13651,19.59925,573.0,32.65888,61.52287,0.23,425.2,-9.9487,61.52287,9.13651,0.37099,1.47162,2.54171,3.3646,38.71513,38.71513,81.67851,3.97103,61.52287
HRTG,895.11707,1.73832,14.67321,4.72196,-0.04,-0.27519,-11.20153,58.377,14.35654,50.500145,0.01,121.249,-84.63992,50.500145,-0.27519,0.0659,4.72196,2.2569,6.36064,-0.30335,-0.30335,32.68312,3.15886,48.55114
HSY,1.18356,12.8508,4.34095,0.96406,3.66,10.06646,12.83683,1781.118,23.6995,9.58084,4.83,3460.523,10.63373,8.74072,10.41832,13.64052,0.46637,17.52364,25.34339,92.05076,86.00667,75.81635,1.63969,246.43193
HES,1.80851,5.76278,35.07335,2.52854,-13.12,-72.10026,82.33519,-2185.0,-39.97439,82.33519,-8.42,4080.0,-42.67975,82.33519,-74.53348,-48.38496,2.41109,-13.02843,-16.15222,-31.84928,-28.2054,36.09229,82.33519,56.47564
HPE,-34.38771,3.54615,14.71074,1.13316,0.26,1.51017,-41.38619,4406.0,15.26099,-85.71429,0.69,8669.0,5.1085,-89.11737,1.19151,3.93384,0.95297,1.66655,2.75985,1.58794,1.58479,37.38178,3.18475,59.69794
HXL,1.26222,7.98422,16.68638,2.50553,3.09,14.39214,2.5805,465.1,23.56966,16.60377,2.86,551.8,0.83173,13.69095,14.39214,13.1311,1.17818,8.69922,10.63441,20.72993,20.72993,35.13666,1.74135,54.17029
HIW,16.03696,3.31382,21.21613,0.72743,1.78,26.90196,0.0,0.0,0.0,52.13675,1.78,473.253,28.15431,-64.64457,26.01797,25.65429,0.72743,2.8122,2.98859,8.62492,8.1901,45.82637,33.54497,90.03676
HTH,3.55476,0.21713,19.92125,1.36405,1.36,7.89882,-13.01616,324.762,19.26662,-8.10811,1.44,1585.784,7.05795,-9.15048,7.86322,8.29827,1.0656,1.34989,4.71391,7.00811,7.02732,47.35987,5.30461,89.96912
HLT,-12.68591,8.51191,6.52761,0.89946,3.85,13.87182,-36.70467,1721.0,18.88718,266.66666,1.96,2135.0,12.87725,261.78162,13.81695,6.96927,0.77174,4.23875,6.77836,31.58951,31.90308,76.08621,3.83614,199.06229
HOMB,0.0,55.554638,12.69512,0.94612,0.89,21.92621,3.23236,357.504,58.02883,-29.36508,1.21,540.373,125.69711,-23.74482,21.92621,29.61876,0.94448,1.75869,6.24263,7.64957,7.64957,45.15733,5.07689,82.33976
HD,7.3545,48.27507,3.60183,1.25409,6.45,8.41165,11.96292,15218.0,16.08753,18.13187,6.49,32313.0,9.30163,13.52547,8.41165,8.43196,0.32314,19.68076,30.28885,149.44125,149.44125,84.48844,1.55086,2092.7786
HMN,0.40685,5.19982,36.87738,33.192642,4.08,14.6212,-20.64244,94.695,8.17044,101.9802,1.7,288.424,4.19885,102.30287,14.6212,6.06737,33.192642,0.50562,3.29618,12.12346,12.12346,16.53486,3.14134,19.81049
HRL,4.57307,15.15717,9.34081,1.91504,1.57,9.24026,-3.253,1372.036,14.96627,-4.26829,1.6,1996.636,7.96727,-4.86679,9.23625,9.22148,1.02514,11.62391,15.68403,18.04652,18.04054,4.81724,0.18221,5.06104
HLI,4.50602,14.67944,11.00768,1.55303,1.63,12.42336,28.21409,191.448,21.95276,52.33645,1.78,831.134,24.98018,55.35051,12.42336,12.47095,1.40901,9.29108,15.28563,15.72722,15.65639,4.26753,0.17008,4.48132
HWM,6.26283,12.90194,10.08481,2.2585,-0.28,-0.57099,-19.35624,1854.0,14.30556,219.85875,1.25,2739.0,3.41146,219.85875,-0.57099,4.34873,1.24929,4.20258,6.51683,-1.49314,-1.47044,58.15772,3.69148,138.99269
HUBB,1.22354,7.08194,29.77661,2.27178,4.39,6.81149,4.70432,632.1,17.22907,-16.22137,5.97,1168.8,7.84044,-17.03072,6.62615,8.91725,1.31681,9.21421,12.5967,15.06663,15.37326,39.03666,1.66936,64.03301
HPP,20.91403,7.00385,23.37854,0.82088,0.44,12.98494,0.0,0.0,0.0,76.0,0.45,474.034,48.32259,145.10435,9.41865,9.48457,0.82088,1.27905,1.33502,2.03499,2.47734,38.17693,40.71275,61.91261
HUM,-41.68831,44.07875,71.48512,1.8501,16.81,4.55594,38.94516,3978.0,7.40341,313.02213,14.49,10271.0,8.94718,298.69708,4.55594,3.89657,1.66883,8.30496,14.78131,23.85151,23.85151,33.32882,1.2368,49.98984
HII,2.06186,6.32738,38.98004,1.578,10.46,6.43731,3.42131,1058.0,14.21852,-13.83855,12.17,1628.0,4.63647,-16.40489,6.43731,7.47439,1.35802,8.37852,17.86612,28.08561,28.08561,42.11393,1.20889,72.75313
HUN,-10.4137,6.28894,10.90694,1.83124,1.96,6.97535,15.57297,1180.0,14.11821,42.02899,2.11,1651.0,-4.17863,95.09203,7.60948,6.01847,0.54028,5.63475,9.6629,24.4689,24.10087,40.53625,1.94746,68.16968
H,15.13158,14.30887,29.62558,1.37371,1.97,5.34302,3.27613,662.0,14.14832,29.60526,1.73,1005.0,5.84527,22.05882,5.32165,4.61569,1.17598,2.39933,3.53593,6.70436,6.71231,29.06651,2.19184,41.09318
HY,20.70344,6.96656,34.34975,1.63403,2.94,1.69486,52.41546,126.2,4.37405,12.64368,5.57,502.6,2.80397,13.5514,1.68446,3.17516,0.97213,3.55196,6.74888,9.44331,9.3786,33.68092,2.30349,50.78616
IEX,8.55629,8.20996,24.5983,2.78148,4.36,14.74469,9.51859,587.254,25.67442,23.51275,4.51,1026.678,15.90055,24.39904,14.74469,15.03102,1.85641,9.59327,11.85345,19.66263,19.66263,31.28823,1.46282,45.53548
IQV,16.75454,5.26432,38.96684,1.18802,5.88,13.6359,64.10027,1833.0,18.82123,673.6842,2.15,3401.0,9.20526,1038.2609,13.44081,4.80819,1.04855,2.33788,2.96597,15.63732,15.42572,55.02341,5.57829,122.33788
ITT,17.50653,4.77257,18.09637,1.6441,1.29,4.44049,5.442,412.7,15.96333,-36.13861,2.82,819.9,5.65457,-39.01128,4.39021,9.63161,1.13342,5.40099,11.55035,7.6096,7.58707,9.71351,0.41653,10.75854
IDA,-1.26465,8.91739,44.67743,2.20973,4.21,15.79772,12.27743,466.442,34.56442,6.85279,4.25,516.747,0.44842,7.1265,15.74073,15.86043,1.28248,3.08415,4.79893,9.64381,9.65967,43.62868,3.74349,77.39516
ITW,11.49767,5.74283,13.42606,2.38389,4.86,11.78566,9.25297,3861.0,26.97359,-14.73684,6.64,6008.0,12.05027,-17.10074,11.78566,15.96216,1.93678,13.28523,16.9916,38.17174,38.13291,64.47318,2.15695,181.47745
IMAX,19.02561,1.59146,8.15732,17.42337,0.04,3.28758,-5.50214,82.559,21.68229,-90.47619,0.34,185.246,6.50303,-91.85772,0.6156,5.83801,15.96207,3.50395,4.7088,0.43019,2.03518,4.03153,0.30714,4.21033
NGVT,11.35858,10.24658,6.27005,2.40666,2.97,14.93213,22.12075,240.7,24.75319,257.83133,2.61,329.0,11.64644,259.375,13.00905,11.30803,1.30744,14.3838,18.71263,64.72244,70.4,61.99918,1.88367,163.1522
INGR,0.9396,8.25651,40.15557,2.52351,7.06,8.60841,5.67515,1080.0,17.47573,7.78626,7.86,1481.0,4.911,7.01031,8.39806,9.15728,1.63532,9.17847,11.66685,19.02493,19.30334,38.98766,1.72593,63.90127
INVX,-10.24949,2.24844,33.94595,10.09447,-2.69,-22.09569,-76.55554,34.936,7.67034,-1.0290719,0.03,0.0,30.75495,-1.0290719,-22.09569,0.24672,6.85419,-0.26379,-0.28472,-7.59286,-7.59286,0.0,0.0,0.0
NSP,23.35532,11.02226,1.59887,1.0722,2.01,2.55746,23.6467,152.423,4.61857,30.09709,2.13,572.731,4.38842,27.89926,2.55746,2.65051,1.02021,8.51407,49.99352,133.07791,133.07791,61.15241,0.68494,157.4162
ICE,16.21622,6.94524,29.02916,0.98876,4.23,43.57216,3.60014,2964.0,50.80562,78.48101,2.72,4638.0,29.3795,76.79325,43.09222,27.46109,0.04104,1.89918,6.73307,15.40394,15.52746,26.46191,2.05803,35.98396
IFS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,8.73067,2.69011,19.07873,1.33113,6.14,7.25433,-5.70505,15454.0,19.52767,-50.44391,11.39,36943.0,9.7144,-51.54144,7.26949,13.42563,1.18326,5.61771,10.90349,32.1317,31.79112,72.54024,3.0299,264.16925
IFF,20.52181,5.59773,21.33333,2.46699,3.72,8.69931,5.6517,762.277,22.42836,-26.33663,5.91,1501.165,7.66401,-27.00188,8.69931,13.74941,1.34203,9.37382,12.85038,17.86255,17.80885,49.24677,2.15034,97.03178
IGT,4.29368,4.62973,9.85512,0.8335,-5.26,-19.18443,-8.28738,1477.649,29.91823,162.9055,-2.17,1918.345,24.26782,162.9055,-21.63565,-8.9248,0.70843,2.79235,3.7135,-42.12221,-29.79288,75.67669,5.70997,162.9055
IP,9.35121,7.52874,15.79402,1.62231,5.05,9.70427,9.20578,3630.0,16.69503,130.59361,3.28,6941.0,3.55402,137.16814,9.86065,6.22571,0.84379,4.26964,6.24918,38.84746,38.7156,72.73334,4.80661,266.7482
IPG,7.18711,1.28795,5.74374,0.97212,1.46,7.54846,2.95939,1130.7,14.34462,-2.01342,1.4,1199.9,7.64171,-4.84799,7.34548,6.91972,0.92773,4.83312,15.48307,27.45312,24.8051,35.55331,1.21385,61.38742
IPI,45.76042,12.40072,31.53643,2.98634,-2.0,-14.53616,5.771442,16.733,10.61691,5.771442,-1.8,18.267,13.74082,5.771442,-14.53616,-13.21491,0.52204,-2.14292,-2.35113,-5.98232,-5.98232,12.86543,3.55208,14.76501
IVZ,0.0,160.44167,21.36109,1.04837,2.75,22.49869,13.16127,1499.5,29.05839,33.49515,2.57,1807.6,22.41682,31.97144,21.84563,20.38947,0.17553,3.01094,5.67138,13.91737,13.58348,42.7736,4.58526,76.77431
IRM,20.90318,5.03681,8.115,1.46621,0.71,4.98554,15.28494,1262.234,32.823,73.17073,1.01,2180.753,16.18294,75.36156,4.78006,6.98353,1.33308,4.51093,5.22118,8.98029,8.75122,74.66209,5.58,166.0365
SJM,-2.53277,16.62579,60.38611,0.89589,5.1,8.01651,-1.83089,1656.8,22.42404,-11.45833,6.3,2841.0,12.20359,-13.99739,8.01651,9.84594,0.35321,4.89821,6.27451,8.5477,8.5477,44.07407,3.25839,78.80792
JBGS,0.0,23.791183,25.18425,1.0659,-0.63,-14.62736,0.0,0.0,0.0,23.791183,-0.08,301.681,68.70408,23.791183,-13.27142,-1.73781,1.04808,0.94027,0.9779,-2.8181,-2.772,38.07701,23.791183,74.08191
JBTM,21.45873,5.66857,13.99436,1.33348,2.58,5.0211,23.32921,199.3,12.18886,13.1579,3.16,470.7,2.95471,19.08284,4.92325,6.06838,0.79384,7.15449,12.27055,26.40721,26.40721,46.43636,1.92223,86.69382
JPM,0.0,6707.1343,67.03792,0.9256,6.31,21.5807,3.99894,58957.0,52.05732,1.93861,6.71,94745.0,65.34891,-1.18061,21.5807,21.04229,0.92338,1.313,4.39806,10.67883,9.58691,65.92991,8.39252,193.51253
JBL,2.78124,13.82872,13.24222,0.9645,0.69,0.66708,8.30733,1333.117,6.99317,-47.72727,1.29,1545.643,4.02104,-49.19617,0.67717,1.23093,0.37658,3.34251,7.93374,5.38808,5.27025,46.7361,1.55882,87.74443
J,-0.62014,4.76047,36.78461,1.55547,2.42,2.86221,0.8701,662.188,6.59529,39.88439,3.18,1260.035,5.0059,39.5623,2.92548,3.78072,1.49344,4.57635,7.14358,6.75729,6.51826,5.03809,0.35952,5.30538
JHG,0.0,114.21278,24.63799,2.23122,3.24,37.75879,128.9454,612.2,35.10925,244.68085,2.05,1124.2,30.87687,246.8254,37.59248,22.83721,2.14287,7.27249,9.67575,20.21651,19.03963,6.96419,0.61941,7.77766
JEF,7.98832,0.9664,28.36943,1.36157,0.45,2.0675,69.75681,2194.178,17.94151,32.35294,1.59,2564.497,-9.79926,32.09591,1.40418,4.78701,0.79371,2.69649,3.55422,1.6974,2.35689,70.40922,11.59317,247.83247
WLY,12.55145,9.64607,17.54748,0.4566,1.95,6.6128,1.76832,338.802,19.71464,-21.37097,2.94,1250.136,11.84507,-22.04593,6.6128,9.80901,0.31376,5.0307,9.23719,11.14014,11.14014,26.67862,1.07733,36.38586
JNJ,15.309,6.07011,22.42663,1.41101,0.47,1.70046,2.10303,25489.0,33.34075,-92.0742,6.52,51011.0,23.69637,-92.14027,1.70046,22.95859,1.0409,8.31083,12.90207,1.99115,1.99115,36.50057,1.3567,57.48172
JCI,-16.86206,4.10951,22.034,1.03695,1.75,6.14146,32.26579,4419.0,14.64603,552.7342,2.85,7530.0,-0.8783,552.7342,5.33939,8.8347,0.59389,3.50778,5.25694,7.42287,7.90158,38.61166,3.07128,63.51851
JLL,13.23105,3.97744,71.47706,1.04514,5.55,3.24366,12.88985,734.8,9.26328,-20.48711,9.16,5366.2,10.66039,-20.11314,3.20458,5.2329,0.98667,4.53531,7.85584,8.42713,8.42695,24.6934,1.46598,32.82845
JNPR,-19.17275,5.27485,12.80684,2.40738,0.8,6.09087,4.50434,1155.4,22.98297,-47.71242,1.73,3072.1,21.99808,-48.33811,6.09087,12.99771,2.30514,5.99721,8.31673,6.35046,6.35046,32.12841,1.91778,47.33705
KBH,-2.26757,66.30887,22.13464,5.16211,1.85,4.134,79.97853,295.028,6.75349,65.17857,2.13,748.097,5.5519,70.9937,4.134,4.18547,1.1783,3.59079,4.24051,9.89709,9.89709,54.68736,7.88008,120.68898
KBR,-11.40873,4.35139,8.76811,1.33053,3.06,10.68665,732.0,208.0,5.02901,72.3994,1.15,439.0,4.17976,72.3994,10.49323,3.92046,1.25397,2.5582,6.31513,43.70594,44.9644,29.38115,2.44231,41.60524
K,12.93261,11.05475,6.40041,0.67783,3.62,9.8197,19.40629,2695.0,20.85429,84.69388,4.18,4814.0,11.39248,82.85303,9.8197,11.25621,0.37285,8.79661,13.4724,61.57205,61.09774,79.45787,3.19777,348.95343
KMPR,0.0,0.0,41.10995,237.5091,2.31,4.44305,218.03004,190.5,7.05922,824.0,2.18,886.0,3.65282,619.6429,4.4801,4.14787,236.4,1.29848,3.96238,5.86193,5.86193,21.87592,3.10971,28.00151
KMT,2.56365,5.47919,12.61134,2.41377,0.61,2.5253,22.99663,296.829,14.4206,52.769154,1.53,652.616,6.63501,52.769154,2.38723,5.97255,1.23745,4.94256,6.8624,4.95938,5.07505,39.79917,2.3445,66.11068
