,IQ_ACCT_RECV_1YR_ANN_GROWTH_CS,IQ_AR_TURNS_CS,IQ_BV_SHARE_CS,IQ_CURRENT_RATIO_CS,IQ_DILUT_EPS_EXCL_CS,IQ_EARNING_CO_MARGIN_CS,IQ_EBITDA_1YR_ANN_GROWTH_CS,IQ_EBITDA_CS,IQ_EBITDA_MARGIN_CS,IQ_EPS_1YR_ANN_GROWTH_CS,IQ_EPS_NORM_CS,IQ_GP,IQ_LFCF_MARGIN_CS,IQ_NI_1YR_ANN_GROWTH_CS,IQ_NI_MARGIN_CS,IQ_NI_NORM_MARGIN_CS,IQ_QUICK_RATIO_CS,IQ_RETURN_ASSETS_CS,IQ_RETURN_CAPITAL_CS,IQ_RETURN_COMMON_EQUITY_CS,IQ_RETURN_EQUITY_CS,IQ_TOTAL_DEBT_CAPITAL_CS,IQ_TOTAL_DEBT_EBITDA_CS,IQ_TOTAL_DEBT_EQUITY_CS
INGR,2.56098,7.20891,44.03426,1.8155,5.15,5.91281,-5.20607,874.0,14.5983,-15.98695,6.24,1272.0,5.04844,-15.7385,5.81259,7.00398,1.14952,6.40603,8.13238,12.27297,12.24278,43.7708,2.70938,79.67699
VATE,-17.85923,0.71776,72.43756,2.75901,-9.33269,-3.80791,14.849768,-4.7,-0.46729,14.849768,-1.98568,128.4,7.29767,14.849768,-9.10718,-1.0002,2.74161,-0.29012,-1.52626,-9.6526,-7.08538,49.71834,14.849768,99.73796
IIPR,0.0,33.757042,63.12249,21.47413,3.27,54.62932,0.0,0.0,0.0,61.08374,3.28,111.944,77.11956,180.0,54.62932,53.00559,21.47413,3.63777,3.8972,6.42848,6.34159,8.28461,33.757042,9.03295
INVX,3.36879,1.44635,29.40674,10.09441,-0.87,-8.43021,-63.7017,13.687,3.75014,-1.5264332,-0.75,0.0,-7.00021,-1.5264332,-8.43021,-7.24574,7.0455,-0.99152,-1.08987,-2.88599,-2.88599,0.6855,0.52524,0.69024
NSP,-15.93706,10.10851,1.15369,1.19045,3.54,3.22456,4.88586,225.878,5.2689,-4.32432,3.57,806.854,5.25681,-8.5123,3.22456,3.20634,1.13561,8.16848,28.9088,56.184124,56.184124,91.07252,1.99314,56.184124
INSP,90.86894,6.04184,8.48746,13.02142,-2.19,-49.57749,-6.321946,-55.368,-47.9871,-6.321946,-2.19,97.758,-30.23906,-6.321946,-49.57749,-49.48811,12.51749,-15.19326,-16.50986,-30.95551,-30.95551,11.76439,-6.321946,13.33293
ICE,24.49393,7.43372,34.75579,0.99114,3.77,25.57011,16.79571,3922.0,47.57399,10.23392,4.02,6036.0,25.97647,8.07036,25.33964,26.91703,0.03197,1.80228,6.40809,11.36778,11.39737,46.30537,4.31566,86.64892
IFS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.31425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,-17.88153,3.58466,23.07392,0.98234,6.13,7.44227,-9.01349,15384.0,20.8965,-42.00568,6.3,30865.0,24.01521,-40.72739,7.59305,7.61912,0.8405,3.52458,6.1593,26.55051,26.27062,76.22941,4.32066,2016.996
IFF,5.85881,5.61993,59.01694,1.60727,3.21,7.2257,-4.60734,1054.274,20.73612,-19.75,4.43,2086.0,11.02324,-20.32255,7.1442,9.7729,0.93487,3.39433,4.11297,5.79845,5.76307,42.39749,4.4825,74.73911
IGT,-11.64395,2.58319,3.79161,1.3155,-4.59,-28.09878,-44.7988,795.468,25.53296,85.904755,-2.89,1135.0,1.69244,85.904755,-28.8205,-18.99097,0.8939,1.11646,1.40808,-77.15248,-43.27111,84.6398,10.81442,85.904755
IP,-8.26253,6.28973,19.97884,1.35635,1.22,2.34208,-19.73479,3087.0,15.0,-60.26059,2.9,5226.0,-16.47898,-60.65306,2.34208,5.5379,0.48455,3.45342,4.79377,6.19259,6.18504,65.39409,4.81633,188.96797
INSW,-48.28314,6.56014,34.6972,2.35853,-0.2,-1.32559,62.2016,212.742,50.98694,32.058308,0.16,243.518,34.38659,32.058308,-1.32559,1.08797,2.27034,5.17954,5.33737,-0.55467,-0.55467,36.34207,2.60849,57.08961
IPG,-9.53888,1.32035,7.40599,0.97778,0.89,3.90906,-7.55149,1292.8,14.26774,-47.02381,1.37,1669.9,17.59684,-46.47866,3.87485,5.88763,0.94232,3.49983,7.72054,12.38251,11.75319,63.02114,4.00356,175.8144
IPI,-5.1918,8.51417,31.5141,2.02014,-2.09,-13.78698,-63.16482,19.025,9.65962,0.3826358,-1.16,14.545,15.5615,0.3826358,-13.78698,-7.65249,0.65515,-1.84782,-2.12396,-6.42003,-6.42003,12.76776,3.16394,14.63652
IVZ,0.0,159.13506,22.54694,1.04091,1.13,13.13948,-3.17776,1560.0,25.38402,-11.71875,1.84,1877.8,11.19073,10.64943,12.39261,13.75749,0.18854,2.23331,3.56838,7.53936,5.43359,37.76795,5.84353,61.5569
INVH,0.0,82.93845,14.99657,0.1225,0.35,10.82846,11.8433,473.851,25.98684,29.62963,0.35,1083.672,31.78792,34.88791,10.76062,10.63369,0.11213,1.67533,1.7526,2.34714,2.34749,48.49448,17.00087,94.15395
IRM,1.01599,4.85048,3.94324,0.63626,1.19,8.27282,0.86206,1449.998,34.96271,27.95699,1.97,2397.576,16.55602,28.16847,8.2631,13.68902,0.53987,3.5665,4.0973,26.354,25.14958,90.18807,7.58494,180.75615
SJM,9.44819,14.78582,71.80402,1.24296,6.84,9.99231,8.56133,1749.9,22.43174,51.32743,7.41,3002.0,13.19318,51.53577,9.99231,10.77162,0.62107,4.84091,5.85338,9.64644,9.64644,41.38639,3.30505,70.60885
JBGS,0.0,5.16475,24.32909,3.67253,-0.49,-11.5616,0.0,0.0,0.0,17.740543,-0.47,250.975,24.80357,17.740543,-10.70936,-10.78138,3.57047,-0.66945,-0.70665,-1.89011,-1.73882,35.34283,17.740543,63.7105
JBTM,-16.2125,5.17538,20.07942,1.34667,3.39,6.29703,-10.75343,260.6,15.08276,-15.88089,3.98,535.6,13.60762,-15.65892,6.29703,7.37122,0.77749,6.34272,9.47145,18.03415,18.03415,46.49366,2.12433,86.89374
JELD,1.64126,8.94325,9.96433,2.02928,0.9,2.16225,-7.40287,326.141,7.69986,45.16129,0.95,894.007,5.70283,45.44155,2.16225,2.25705,1.40403,3.39393,4.50599,10.0835,10.0835,66.45431,6.1012,198.10088
JPM,0.0,7525.5986,81.74993,0.74383,8.88,22.49446,-12.49074,62626.0,48.35873,-17.16418,8.89,102471.0,7525.5986,-20.03788,22.49446,21.15977,0.74048,1.11164,4.17819,12.04686,10.77561,66.34143,8.79204,197.10117
JBL,8.07393,7.16632,12.04939,1.00832,0.35,0.20824,4.72232,1625.081,5.96001,-80.66298,2.11,1931.0,1.76803,-81.22259,0.19772,1.17325,0.59193,3.79322,10.89085,2.91509,3.04759,64.45079,2.03648,181.3002
J,11.51679,4.51667,44.82313,1.54324,2.67,2.84428,29.90267,1207.257,8.8985,27.7512,5.55,2586.668,5.66202,-41.94685,3.6251,5.38,1.48805,5.38282,8.21713,6.13788,6.63923,30.55524,2.13414,43.99934
JHG,0.0,99.23986,26.51823,3.01415,0.87,7.94397,19.59232,709.9,30.88402,-60.63348,3.09,1509.9,20.41786,-62.20767,7.03037,24.11668,2.85669,5.86463,7.4051,3.36565,3.51029,8.71278,0.64798,9.71735
JEF,1.30739,0.51693,37.65307,1.46909,2.65,11.04683,37.34468,2342.577,33.67741,-12.54125,2.72,4512.424,26.05574,-19.63904,11.14501,11.17155,0.89612,2.65783,3.66942,8.16746,7.94572,74.51548,11.96777,293.14954
WLY,4.92324,6.06199,16.71454,0.66316,-1.32,-4.05611,-8.56049,321.12,17.53333,83.164925,2.43,1306.259,11.77312,83.164925,-4.05611,7.45777,0.55271,3.72531,6.40664,-7.02487,-7.02487,50.6082,2.979,102.46277
JNJ,-6.24957,5.88687,24.03712,1.20578,5.51,17.81701,-2.6733,27378.0,33.1517,-2.13144,6.86,54157.0,27.39014,-2.67875,17.81701,21.86986,0.91217,7.57128,13.48918,23.97413,23.97413,35.78706,1.28812,55.73185
JCI,-8.24957,4.03417,24.0243,1.21884,0.84,3.56231,25.39063,2568.0,11.50692,-33.33333,1.96,7411.0,8.60499,-88.8791,2.82744,6.59569,0.88482,2.62629,3.92487,3.39129,4.03943,32.75155,3.5148,48.70232
JLL,-16.7298,4.48249,108.02857,1.05318,7.7,2.54794,-15.81383,927.9,5.59316,-29.16283,9.81,8636.0,-0.97326,-24.80852,2.42618,3.05614,1.01213,3.13292,5.26579,7.56657,7.8053,35.58381,3.34443,55.31729
JNPR,9.59418,4.82167,13.86482,1.51367,0.77,5.79965,-8.67497,652.7,14.68358,-22.22222,0.97,2573.7,10.55826,-25.27536,5.79965,7.20992,1.29388,3.0605,4.1672,5.63245,5.63245,33.99338,3.58496,51.49995
KBH,2.87316,180.62064,29.09021,8.42183,3.13,7.08178,-1.71598,362.957,8.67659,9.82456,3.32,848.463,-1.34277,10.2197,7.08178,7.17973,1.6855,4.03205,4.87254,11.73497,11.73497,40.10778,4.91842,66.96661
KBR,-6.5915,5.1722,11.2243,1.12302,-0.51,-0.88434,8.20106,409.0,7.09208,58.445072,1.28,666.0,5.58349,58.445072,-1.24848,3.15173,1.05498,3.73792,6.10161,-4.20684,-2.94287,53.56421,4.5379,115.35115
KKR,99.93255,7.2365,21.14827,0.97861,3.37,52.66091,8.87811,6841.661,70.4018,-4.80226,3.6,8510.305,39.53554,-0.12668,20.60614,20.84917,0.96741,6.04538,6.41547,17.84947,14.35465,45.37937,4.9545,83.08102
KAI,-8.98606,6.10551,42.91795,2.15179,4.77,8.77741,-6.19983,115.922,18.25463,5.06608,4.91,277.306,11.73966,6.00753,8.6919,8.87782,1.23067,5.66349,6.98519,11.9854,12.06493,34.35631,2.24347,52.33757
K,-3.98467,10.76622,9.04938,0.66476,3.63,9.17938,3.43597,2318.0,16.8337,29.64286,3.77,4727.0,10.77161,30.3125,9.08497,9.39078,0.37648,6.46443,9.76903,42.70353,36.3741,69.05005,3.49957,223.10231
KMPR,1.80455,3.21877,69.73837,121.07766,6.14,8.01933,-18.06202,634.2,12.40756,-22.86432,6.7,1882.1,6.5305,-22.82056,8.01933,8.60354,121.07766,2.64901,6.78513,9.60437,9.60437,21.67182,1.99086,27.66797
KMT,-37.34899,6.10291,14.83165,1.60433,-0.07,-0.2677,-42.93373,261.222,13.85569,41.746716,0.96,544.471,2.95538,41.746716,-0.30027,4.22877,0.94053,3.10339,4.03505,-0.44139,-0.38184,47.39373,4.37585,90.09141
KW,60.40373,2.68873,9.5448,15.25129,0.66,23.90774,-24.06349,119.6,26.52473,-58.22785,0.72,350.6,-63.00732,-51.43361,24.41783,22.31393,15.09923,-0.51252,-0.55318,8.05767,6.35632,75.32309,42.6898,26.363518
KEY,0.0,388.52402,16.48027,0.85365,1.26,18.11367,-11.52993,2793.0,38.06733,-21.73913,1.26,5665.0,261.40964,-21.78218,18.30448,16.61996,0.84153,1.1072,5.39556,8.51405,7.59017,46.13242,5.51343,85.6404
KEYS,-9.28144,6.62637,17.82846,3.12118,3.31,14.8543,4.53202,1061.0,25.13622,1.84615,3.25,2533.0,17.93118,0.96618,14.8543,14.39825,2.24237,6.65595,9.14483,19.9016,19.9016,37.53316,1.86711,60.08493
KFRC,4.79239,6.26347,8.11505,3.13307,2.62,4.00937,3.14211,85.511,6.11798,14.41048,2.67,396.224,5.1354,-57.17703,4.00937,4.00834,3.06805,11.66276,18.15017,32.28072,32.28072,40.05104,1.40581,66.80857
KRC,8.90195,2.3585,43.34813,2.44185,1.63,22.98605,13.19655,283.743,31.46334,-12.36559,1.81,637.677,46.52121,-4.26621,20.74747,22.72804,2.42165,1.73954,1.87655,4.01364,4.20977,43.24717,14.17289,76.20266
KMB,0.0,9.19308,1.84811,0.80304,6.87,12.51829,4.676,4410.0,23.04075,10.09615,7.78,7105.0,11.18208,9.04033,12.2884,13.84873,0.39392,13.77035,24.83371,560.47943,560.47943,90.86279,2.02268,560.47943
KIM,11.02606,4.74412,12.96596,1.83566,2.25,88.44695,0.0,0.0,0.0,181.25,2.29,714.924,24.21078,143.74594,88.26669,86.83377,1.83566,2.27093,2.38915,19.11282,18.86368,48.94983,67.49412,96.15264
KMI,0.0,539.9604,13.88358,0.63126,0.05,1.53846,-10.56949,5669.0,48.45299,-94.79167,0.73,6680.0,14.13462,-94.56621,1.01709,14.11957,0.4931,2.99819,3.19408,0.36515,0.53369,51.79549,6.17252,109.9064
KFS,-4.24133,15.98633,-0.09097,47.78214,-0.35,-7.85922,-14.96724,15.186,22.01221,12.139784,-0.17,47.197,2.70641,12.139784,-9.74793,-5.46452,47.78214,1.24076,1.84513,12.139784,-27.49772,93.56812,17.87838,12.139784
KNSL,32.50511,3.69516,25.32135,9.27204,3.87,19.22629,33.17217,102.187,22.22007,35.31469,3.96,85.643,0.33598,39.64717,19.22629,19.21851,9.27204,4.76849,12.07628,18.00578,18.00578,6.87936,0.41659,7.38757
KEX,-16.85005,6.25354,51.37256,2.24871,-4.55,-12.50765,-20.34397,365.387,16.82719,50.41243,1.91,660.59,-15.4915,50.41243,-12.55158,5.26994,1.46024,1.51486,1.88222,-8.4472,-8.40953,35.03151,4.55635,53.92076
KRG,3.37879,4.71291,14.61793,1.33912,-0.19,-6.08507,0.0,0.0,0.0,18.542307,-0.19,189.766,48.30871,18.542307,-6.12281,-6.03373,1.33912,0.67982,0.71657,-1.2877,-1.2322,48.436,18.542307,97.23499
KNX,0.0,0.0,35.24312,1.09962,2.4,8.78577,21.75533,1091.886,23.36153,33.33333,2.53,1456.193,6.83143,32.59833,8.77223,9.18659,0.95726,4.36735,5.35269,7.10818,7.11651,14.93544,0.94424,17.55777
KN,-17.66917,5.25292,14.22849,1.41137,0.03,0.37943,-25.2038,110.1,14.40534,-94.33962,0.21,273.7,3.06817,-86.55805,0.86354,2.51959,0.93912,1.86962,2.06622,0.22377,0.22377,13.42322,1.8356,15.50441
KSS,0.0,438.57303,34.9359,1.67895,4.37,3.4595,-13.29032,2016.0,10.09312,-9.71074,4.36,7834.0,2.6159,-13.73283,3.4595,3.42706,0.26652,5.08344,6.66869,12.58996,12.58996,52.9117,3.0377,112.36697
KOP,6.83344,9.8472,16.19508,1.93256,4.17,5.33821,13.23606,217.3,13.01899,31.96203,4.51,360.4,1.46411,83.18318,7.30933,5.67215,0.73537,6.44917,8.50354,36.44172,35.3081,71.74126,4.04234,253.87283
KFY,-1.89993,4.93086,22.43124,1.98185,1.9,5.4122,1.37418,304.747,15.41205,4.97238,2.99,541.715,9.71677,2.23573,5.30746,8.21727,1.86976,6.13929,9.38409,8.52514,8.67561,34.07999,2.07594,51.699
KOS,-51.57317,7.44272,1.08558,0.86982,-1.02,-51.19019,-80.78534,154.839,19.25779,13.761946,-0.96,452.397,-17.90662,13.761946,-51.19019,-48.38154,0.49551,-5.05544,-7.5938,-64.2172,-64.2172,82.91169,13.79244,13.761946
KR,7.36312,74.22519,10.91624,0.76459,2.04,1.23645,3.57981,5295.0,4.33001,-45.74468,2.15,27846.0,1.66648,-46.65595,1.35666,1.40478,0.23057,3.96706,6.26243,20.12373,18.43003,71.18416,3.99962,247.03139
KRO,8.72309,5.82892,6.89354,4.68217,0.55,3.8992,-7.3822,176.9,10.79448,-26.66667,0.54,351.2,1.23032,-26.63605,3.8992,3.80913,2.61453,3.71018,5.71286,7.92509,7.92509,39.17061,2.89938,64.39423
LHX,0.0,0.0,99.52456,1.57241,5.19,5.97999,0.0,3221.0,17.70364,0.0,8.92,5308.0,0.0,0.0,6.15038,10.49181,1.26226,0.0,0.0,0.0,0.0,27.1523,2.41167,37.27268
LCII,34.32862,11.9341,36.10773,2.08889,6.27,5.66633,19.56046,326.253,11.66787,7.36301,6.46,706.09,5.44673,8.14353,5.66633,5.80672,0.76957,6.85813,8.67901,18.54186,18.54186,48.2351,2.59427,93.18108
LXP,0.48186,4.73923,6.77121,3.01432,0.66,56.43441,0.0,0.0,0.0,-42.6087,0.6,288.534,57.49215,-34.51395,55.49914,48.48901,3.00204,1.53484,1.59023,10.5112,10.0322,40.82616,25.307951,68.9936
LZB,-30.66342,14.04541,15.28127,1.78864,1.66,4.63526,7.06194,172.283,10.11061,15.27778,2.24,721.445,5.84007,12.97139,4.54635,6.09946,1.14787,7.07832,9.6862,11.20092,11.17739,36.37609,2.37712,57.17361
LH,48.94584,5.55168,95.99692,1.6649,15.88,11.125,80.72135,3672.8,26.24272,90.17964,21.98,4952.8,10.33645,88.89294,11.11857,15.28101,1.40893,9.99558,12.3579,18.38634,18.35273,41.86952,1.83958,72.18607
LADR,-30.251,0.13964,12.21059,2.82222,-0.13,-2.37509,0.0,0.0,0.0,31.277933,-0.04,55.683,272.57483,31.277933,-3.62743,-1.12914,2.82222,2.2802,2.33407,-0.96254,-0.59346,73.1156,31.277933,271.96292
LW,0.58806,11.12284,1.6434,2.24666,2.49,9.64418,-3.57621,792.7,20.89352,-21.69811,2.83,895.2,8.13521,-23.54785,9.64418,10.90527,1.66465,9.96868,12.24881,87.70077,87.70077,93.92882,4.68412,87.70077
LVS,-63.40819,7.51644,3.89216,1.14508,-2.21,-55.14668,66.72452,-119.0,-3.06228,66.72452,-1.92,1633.0,-40.96436,66.72452,-43.36078,-37.74781,1.07189,-3.78926,-4.48253,-41.29902,-42.66799,80.19924,66.72452,66.72452
LAZ,12.06431,3.75616,8.6804,1.44427,3.54,15.24712,3.89316,626.642,23.72653,45.08197,3.77,2330.245,19.03908,40.47504,15.23837,15.25399,1.42887,6.34882,11.68531,52.89405,47.91081,69.62499,3.6558,229.21797
LEA,10.8733,5.14892,74.39177,1.33486,2.62,1.37221,-36.07427,1132.7,6.64516,-79.45098,5.04,1235.8,1.72157,-78.96762,0.92986,1.78159,0.94595,2.86329,4.95076,3.59533,5.06584,38.34139,2.5335,62.18336
LEG,-5.17364,7.78501,10.48115,1.60249,1.82,5.78711,-14.89059,599.0,13.99467,-26.31579,2.01,904.4,10.79418,-25.82385,5.78478,6.37253,0.90706,5.41252,7.35169,18.32852,18.32914,59.75977,3.44691,148.50752
LDOS,23.24106,6.3534,27.19718,1.14861,4.36,5.11507,16.15181,1316.0,10.7018,-5.21739,4.88,1737.0,5.50134,-5.84708,5.10694,5.6352,0.97145,5.90776,7.99468,17.26461,17.26125,58.40318,4.12994,140.403
LC,-38.97831,0.62369,8.21121,7.46725,-2.07,-32.70335,-64.19275,153.65,26.79387,23.957417,-1.77,185.709,177.9184,23.957417,-32.70335,-27.91494,6.76402,2.71709,2.96843,-23.09072,-23.09072,57.73189,6.43742,136.585
LEN,3.05493,22.58542,57.54689,8.55471,7.85,10.97234,22.60293,3235.756,14.38827,36.75958,7.8,3474.108,10.63786,33.3135,10.96115,10.73139,1.49212,6.62088,7.65995,14.52397,14.45836,29.42003,2.33158,41.68325
LII,-6.17413,7.84818,-0.44591,1.55083,9.26,9.82637,-1.45133,556.8,15.32154,-10.78998,9.74,1040.1,11.91113,-12.82114,9.80435,10.26505,0.82319,14.88051,25.79923,85.51603,85.51603,101.47249,2.11638,85.51603
LNC,-0.69732,0.47501,118.02111,7.57441,2.56,2.8941,-32.83984,998.0,5.78819,-41.55251,2.99,775.0,8.43652,-43.67946,2.8941,3.35746,7.57441,0.10668,1.32568,2.35444,2.35444,23.85186,7.12425,31.32297
LNN,11.25945,5.84758,27.55127,3.39797,3.56,8.1377,77.20617,67.411,14.201,1680.0,3.5,152.543,6.01717,1678.499,8.1377,7.98002,2.21122,6.22304,8.03221,13.63231,13.63231,32.97454,2.17861,49.19703
LAD,21.58416,23.45719,100.43396,1.34597,19.53,3.58343,37.40773,800.4,6.09861,68.36207,20.05,2230.8,2.35346,73.22284,3.58343,3.63593,0.31222,6.32865,7.2935,22.77923,22.77923,61.24161,5.25412,158.00864
LYV,-51.06263,2.51283,-2.16394,0.96133,-8.12,-98.20608,-69.628174,-1167.664,-62.7379,-69.628174,-8.5,458.778,-23.40064,-69.628174,-92.59485,-96.94417,0.80276,-9.44294,-15.28918,-69.628174,-178.13425,97.89854,-69.628174,-69.628174
LOB,0.0,59.732334,13.37628,1.15189,1.43,15.90324,38.01288,101.18,27.024,225.0,1.46,240.065,59.732334,230.17079,15.90324,15.86195,0.94592,0.78319,3.75285,10.82368,10.82368,73.12206,15.26832,272.0523
LMT,0.80483,5.69818,21.55914,1.3908,24.5,10.53243,3.69176,9971.0,15.24664,11.61731,25.02,8681.0,7.4104,9.67897,10.44833,10.71225,1.05383,11.04588,29.93696,150.68913,149.59279,68.75065,1.33226,220.00664
L,23.37682,1.80941,66.34201,74.17062,-3.32,-9.46967,-62.9841,908.0,6.66031,227.10963,0.0,3844.0,-11.28787,227.10963,-6.82902,0.0,74.17062,0.13386,0.34012,-5.03529,-6.28056,35.61478,11.68502,55.31516
LPX,44.54546,20.72863,11.61521,3.47203,4.46,17.8264,288.7755,762.0,27.33142,103.00451,4.58,833.0,16.60689,103.00451,17.89814,18.23458,2.51399,20.75363,26.90083,44.85393,44.27617,23.77451,0.50919,31.44246
LOW,0.0,1424.7484,2.58454,1.00896,5.49,5.93364,24.36001,7724.0,10.70577,93.30986,5.74,22943.0,2.84953,85.00432,5.93364,6.18171,0.0577,10.66857,17.31229,152.45728,152.45728,92.33341,3.07483,1424.7484
LUMN,0.0,1031.4744,10.17576,0.47875,-1.14,-5.94824,1.30096,8721.0,42.10603,1031.4744,1.67,11778.0,10.46495,1031.4744,-5.94824,8.70098,0.36841,4.03892,5.29407,-10.00325,-10.00325,75.07536,3.85518,1031.4744
LYB,10.92843,8.48327,23.8642,2.1145,4.25,5.14899,-37.03103,3491.0,12.57882,-55.72917,5.85,3394.0,-0.47698,-58.11209,5.11656,7.04032,1.26427,4.13515,5.75302,17.75835,17.55205,68.33509,5.00974,218.9409
MTB,0.0,376.55966,116.41104,1.01018,9.94,21.54304,-23.97834,2882.032,45.88378,-27.70909,9.94,5154.761,376.55966,-29.85757,21.54304,20.35711,1.00989,1.22,7.22041,9.20389,8.48267,23.26948,1.70331,30.32624
MHO,0.0,66.57354,43.68356,4.94706,8.23,7.87416,68.40681,328.688,10.78959,83.70536,8.42,681.851,0.73608,88.00818,7.87416,7.90771,0.56957,8.40928,10.08463,21.20738,21.20738,42.34218,2.81224,73.437
MBI,1.70279,0.09824,2.53367,3.14857,-9.78,-225.78125,0.0,0.0,0.0,-56.424274,-9.78,-179.0,-111.52344,-56.424274,-225.78125,-225.6735,3.14857,-3.60568,-6.07,-120.16632,-117.00405,95.04819,-56.424274,-56.424274
MDU,4.46818,6.46882,15.35545,1.38798,1.95,7.05846,12.48597,830.025,15.00203,15.38462,1.95,1047.278,0.34753,16.32181,7.05264,7.06663,0.96888,4.32853,6.38473,13.17934,13.17934,43.63461,2.87179,77.41383
MTG,14.35622,2.76792,13.8788,69.74476,1.29,37.20089,-28.13689,651.894,54.36319,-30.27027,1.37,659.394,31.71327,-33.79081,37.20089,38.83894,69.74476,5.94072,7.2806,9.90413,9.90413,20.9215,1.90705,26.45662
MGM,-61.02989,16.02191,13.15899,3.20517,-2.02,-25.56928,46.38453,-852.36,-16.51194,46.38453,-3.6,1709.371,-22.41416,46.38453,-19.31786,-34.46182,3.04945,-3.66434,-4.25259,-14.01356,-10.99262,65.13764,46.38453,187.95436
MRC,-30.50109,6.58098,4.26315,2.42105,-3.63,-10.70313,-70.4918,54.0,2.10938,20.048405,-0.53,431.0,11.11328,20.048405,-10.70313,-1.69766,1.09774,0.24355,0.32669,-55.24194,-32.19742,46.26524,11.24074,86.09929
MSA,-1.09729,5.31461,20.43435,2.42889,3.05,8.98679,-7.29719,242.797,18.00867,-12.35632,3.67,595.492,9.22046,-11.97523,8.9081,10.58489,1.62338,7.04309,11.04187,15.79694,15.71019,30.8539,1.48842,44.62131
MSM,-9.12009,6.18182,23.64711,3.02831,4.51,7.88617,-7.51221,436.461,13.67188,-13.26923,4.76,1343.322,9.59871,-13.0677,7.86609,8.27111,1.50943,9.79429,11.72196,17.9787,17.95417,33.84012,1.54758,51.14901
MSCI,11.87759,3.20539,-5.36778,1.88457,7.12,35.49756,16.33318,971.51,57.30304,8.04249,7.51,1403.686,39.80659,6.77267,35.49756,37.08334,1.81948,13.1613,17.61054,132.77637,132.77637,114.30445,3.64567,132.77637
MAC,66.06658,3.96102,15.07,0.99837,-1.58,-32.3407,0.0,0.0,0.0,36.7126,-0.54,411.003,37.86895,36.7126,-30.33026,-10.40402,0.99837,0.42308,0.44531,-9.41658,-9.30445,71.92005,36.7126,256.12592
M,0.0,530.1415,20.63547,1.18435,1.81,2.22652,-21.86351,1912.0,7.54806,-49.1573,2.21,10160.0,1.64275,-49.09747,2.22652,2.70197,0.1967,2.883,4.65966,8.80356,8.80356,53.74964,3.87605,116.21452
MAGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTW,27.80749,7.52947,18.60848,1.98715,-0.55,-1.32327,-43.73731,83.1,5.75724,20.060778,-0.35,254.7,-3.32721,20.060778,-1.32327,-0.8412,0.8201,1.76953,2.85086,-2.96262,-2.96262,35.21595,4.20939,54.35897
MAN,-6.84038,3.53463,43.92974,1.42299,0.41,0.10611,-43.18666,453.2,2.51764,-94.68912,3.41,2824.7,5.02472,-94.88941,0.13222,1.09872,1.38309,2.53948,5.67922,0.91821,0.73249,38.68912,3.41637,63.1032
MPC,-34.65909,14.9869,34.09985,1.80598,-16.99,-16.02488,-93.0517,676.0,0.96877,219.26276,-6.94,4163.0,-19.5159,219.26276,-14.0816,-6.45475,0.52838,-1.83641,-2.44938,-39.47185,-30.499,52.27039,48.9571,113.13756
MPX,40.80035,86.64198,2.49547,3.71785,0.57,8.10758,-22.91235,27.925,11.64391,-31.3253,0.61,53.605,10.82659,-31.14487,8.10758,8.44246,1.67478,14.48072,20.03812,24.04487,24.04487,0.14414,0.00437,0.14435
HZO,-4.6695,35.5398,20.82958,1.84684,3.37,4.94359,65.66734,119.471,7.91349,114.64968,3.46,398.713,17.95434,107.40309,4.94359,4.93843,0.72757,8.55416,10.04211,18.1103,18.1103,29.66407,1.60761,42.17485
MKL,11.57543,1.29709,885.7214,29.24107,55.63,8.54014,-44.00681,1497.913,15.37978,-56.89936,55.67,4250.478,1.69661,-54.4236,8.37857,7.89423,28.487,2.01795,4.96828,7.01094,6.84123,23.66667,2.70328,31.5987
VAC,-53.56037,12.20296,64.51063,5.09524,-6.65,-8.87041,-72.63158,208.0,7.20721,49.36926,-2.7,696.0,16.5324,49.36926,-9.52876,-3.86383,4.09127,0.58663,0.74006,-9.70018,-8.96202,62.1614,21.18269,164.2804
MMC,1.81326,3.55758,17.9309,1.2439,3.94,11.87877,10.00251,4388.0,25.47608,15.54252,4.89,7352.0,17.78042,15.72905,11.7046,14.36565,1.16702,7.07815,10.12921,23.86222,23.78655,59.45532,3.09458,146.64146
MLM,1.29847,8.24599,94.55377,3.34128,11.54,15.24557,7.95208,1342.6,28.38538,18.48049,10.54,1256.5,13.30102,17.82971,15.24345,13.88279,1.7827,5.75078,6.75823,12.82747,12.82343,34.5378,2.31588,52.75991
MTZ,-6.43572,3.48347,26.99245,1.66691,4.38,5.10521,-10.14698,730.904,11.56315,-15.28046,4.54,1050.096,10.82174,-17.71093,5.10757,5.22874,1.53855,5.29534,7.7821,17.04069,16.99661,42.65429,2.04094,74.38097
MAS,14.11411,6.7209,0.75523,1.80403,3.04,11.99221,15.96774,1438.0,20.00557,38.18182,3.07,2587.0,14.31553,30.86817,16.98664,11.27546,1.27508,15.11014,25.82661,206.95316,206.95316,87.6322,2.07441,206.95316
