,IQ_ACCT_RECV_1YR_ANN_GROWTH_CS,IQ_AR_TURNS_CS,IQ_BV_SHARE_CS,IQ_CURRENT_RATIO_CS,IQ_DILUT_EPS_EXCL_CS,IQ_EARNING_CO_MARGIN_CS,IQ_EBITDA_1YR_ANN_GROWTH_CS,IQ_EBITDA_CS,IQ_EBITDA_MARGIN_CS,IQ_EPS_1YR_ANN_GROWTH_CS,IQ_EPS_NORM_CS,IQ_GP,IQ_LFCF_MARGIN_CS,IQ_NI_1YR_ANN_GROWTH_CS,IQ_NI_MARGIN_CS,IQ_NI_NORM_MARGIN_CS,IQ_QUICK_RATIO_CS,IQ_RETURN_ASSETS_CS,IQ_RETURN_CAPITAL_CS,IQ_RETURN_COMMON_EQUITY_CS,IQ_RETURN_EQUITY_CS,IQ_TOTAL_DEBT_CAPITAL_CS,IQ_TOTAL_DEBT_EBITDA_CS,IQ_TOTAL_DEBT_EQUITY_CS
CDE,-12.51062,113.49121,4.19316,1.84492,-0.26,-7.82149,-38.22679,122.647,19.59518,19.87127,-0.13,168.352,-2.61256,19.87127,-7.73361,-3.91734,0.89776,-0.61748,-0.83065,-5.8717,-5.8717,34.98915,3.74103,53.82047
CNS,7.19606,6.10246,4.76065,3.49803,2.4,28.73756,-4.20083,152.382,39.98363,22.44898,2.45,199.776,29.92491,23.88214,29.88526,30.08187,2.07148,21.94037,28.0059,45.72466,33.17999,0.0,0.0,0.0
COHR,11.19718,5.67465,16.18262,3.22175,1.35,7.59428,13.17816,222.257,19.18003,-8.78378,1.6,462.203,-0.72607,-7.63272,7.59428,8.62952,1.95406,5.46036,6.42361,9.14366,9.14366,31.07787,2.07811,45.09129
CL,-5.40541,10.79444,-0.1182,1.13529,2.75,16.45651,-0.66104,4358.0,28.03654,20.61404,2.97,9262.0,15.61696,18.57708,15.44004,16.6346,0.63933,19.36124,35.93178,662.72534,662.72534,96.99832,1.46076,662.72534
CBAN,0.0,21.555693,11.3312,0.76791,1.4,20.32127,2.76401,25.914,44.18942,60.91954,1.43,50.217,29.46537,53.7479,20.32127,20.57836,0.76542,1.21381,9.25192,12.81295,12.81295,41.6231,2.6329,71.30063
CMA,0.0,258.46692,46.89413,0.96608,7.2,34.35327,6.66667,2120.0,58.97079,73.91304,7.53,3329.0,-56.74548,66.21804,34.35327,35.18887,0.96601,1.7558,9.39532,15.96639,15.96639,46.43214,3.06934,86.6791
FIX,28.03408,4.63583,13.4994,1.30541,3.0,5.17221,40.44391,193.182,8.84987,104.08163,3.02,446.279,4.31098,104.26798,5.17221,5.14687,1.26481,9.67834,17.85718,24.65153,24.65153,13.37786,0.39816,15.44392
CMC,6.06981,6.37839,12.76233,3.83289,1.14,2.91225,54.26277,377.879,8.13742,322.22223,1.42,622.165,0.25186,198.94241,2.98265,3.57232,2.53155,4.89287,6.32311,9.34553,9.34437,43.67978,3.06544,77.55612
CBU,0.0,50.453007,33.43445,0.74629,3.24,28.72392,6.76499,311.284,53.01971,6.93069,3.27,558.595,9.72797,11.89249,28.72392,28.49714,0.74613,1.62111,8.14757,10.07083,10.07083,19.44483,1.32895,24.13853
CYH,-1.1825,5.61261,-13.20453,1.4837,-6.99,-4.97351,47.63231,1590.0,11.23278,376.49927,-6.87,5416.0,0.95726,376.49927,-5.56694,-5.47115,1.13002,3.33994,4.21641,376.49927,376.49927,107.58883,8.55094,376.49927
CMP,-9.55007,4.55296,15.95723,2.54571,2.02,4.60632,-4.05215,272.3,18.23112,61.6,1.93,293.9,7.11452,61.12412,4.60632,4.37377,1.48288,3.42688,4.27183,11.14351,11.14351,71.64156,5.01175,252.62866
CRK,0.0,0.0,5.37986,0.77073,-0.27,-7.33682,0.0,284.112,72.80238,0.0,-0.25,311.21,0.0,0.0,-7.33682,-6.75546,0.63644,0.0,0.0,0.0,0.0,68.60024,4.37983,218.47372
CAG,3.40788,13.85393,9.40616,0.82994,1.95,10.04623,2.00998,1532.7,19.30766,56.0,2.13,2351.5,12.02084,26.45081,10.18354,10.83742,0.30417,7.80541,10.91721,20.71475,20.35893,50.39089,2.48959,101.57589
COP,-6.19766,8.99296,28.0573,1.795,5.32,17.31334,0.0,15188.0,41.7058,1521.0409,4.73,17984.0,16.76381,1521.0409,17.18154,15.151,1.58107,7.67047,11.27276,20.00767,20.05886,31.82514,0.98552,46.68164
ED,4.70312,7.08616,52.10592,0.62252,4.42,11.20208,0.53165,3971.0,32.18773,-10.52632,4.31,6237.0,0.0,-9.37705,11.20208,10.88941,0.50282,3.10322,4.90968,8.59881,8.56682,55.15579,5.21556,122.99424
STZ,5.31886,10.02511,42.05902,1.78639,11.55,30.72907,13.16993,2747.2,36.21885,53.59043,10.94,3850.3,-0.29779,51.05856,30.57218,28.09539,0.61573,7.81627,8.9007,31.04845,31.18649,55.81937,3.70803,126.34353
CPS,-5.2983,6.14572,47.36343,1.53087,5.89,2.8818,-16.64332,375.486,10.34598,-18.30791,6.43,548.305,-2.65955,-20.3521,2.96934,3.17045,1.02832,5.34676,8.65581,12.99925,12.19988,49.16085,2.21347,96.69879
CPA,0.0,51.27638,43.62212,1.01616,2.07,3.29004,-15.72432,503.098,18.78895,-76.23421,6.52,958.644,-2.77834,-76.16851,3.29004,10.338,0.81263,5.12871,6.71826,4.70305,4.70305,41.15339,2.55864,69.93332
CLB,-2.96025,5.34479,3.53722,2.2524,1.8,11.39295,2.27814,140.972,20.11455,-4.25532,1.77,203.882,10.49919,-4.32962,11.34714,11.16431,1.52385,11.94484,17.8313,52.77401,51.57542,64.2976,2.05552,180.09323
CNR,-33.41518,13.93177,14.94041,0.96298,5.38,11.71238,34.25368,495.921,32.48826,124.16667,6.32,530.642,12.18454,126.19882,10.02161,11.56301,0.80028,6.73616,13.88811,49.8135,39.94071,61.1719,1.75237,157.54544
CXW,6.45546,6.99626,11.92392,1.01946,1.34,8.67251,1.24749,417.166,22.72436,-10.66667,1.44,520.516,11.29073,-10.57796,8.67251,9.29875,0.94088,4.667,5.23678,11.10746,11.10746,56.43725,4.39457,129.5539
GLW,7.36027,6.02615,14.58376,2.12443,1.13,9.44198,10.04566,3133.0,27.75022,359.0118,1.65,4558.0,3.63153,359.0118,9.44198,11.9256,1.29719,4.18189,5.63974,8.56569,7.1891,30.16496,1.91446,43.19458
CMRE,272.76343,106.6434,12.06719,0.76009,0.33,17.67601,-16.23348,216.642,56.95155,-36.53846,0.33,245.338,-0.30669,-7.73506,17.67601,9.57693,0.60576,2.71563,2.76276,5.2211,5.2211,54.83573,7.60581,121.41396
CTRA,68.53725,7.59078,4.94023,1.89563,1.24,25.45728,127.4267,1204.47,55.04518,463.63635,1.22,1393.141,-8.75111,454.8624,25.45728,24.84093,1.64985,11.02083,13.36591,24.15591,24.15591,36.99477,1.01796,58.71699
COTY,4.46848,6.2522,11.7886,0.90282,-0.23,-1.35986,31.65906,1384.0,14.72654,262.6952,0.17,4186.0,5.33664,262.6952,-1.79613,1.35613,0.46939,1.79013,2.37539,-1.85858,-1.31853,44.15462,5.43663,84.97041
CUZ,0.0,17.515564,26.25211,0.82235,0.76,16.56936,0.0,0.0,0.0,-63.46154,0.76,322.51,36.76744,-63.3966,16.2409,16.38327,0.82235,1.72044,1.84147,2.86613,2.86083,27.35955,17.515564,37.66435
CXT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRDb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.30795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAP,0.0,287.52075,88.7702,1.09211,14.8,24.0674,-0.8111,2703.1,53.97856,-7.03518,14.94,3414.8262,18.82116,-7.04223,23.5505,23.71108,1.09211,3.05448,9.03169,17.08826,17.11551,57.86197,3.64916,137.31532
CCI,22.62581,10.07445,28.99759,0.86733,1.34,12.37323,27.11976,3030.0,55.87313,32.67327,1.61,3526.0,7.93454,50.93915,12.37323,12.26129,0.70642,2.85513,3.24436,5.50608,5.50607,58.09305,5.50561,138.6239
CCK,74.36209,9.87688,6.93181,1.04242,3.28,4.735,16.72727,1605.0,14.39333,37.81513,3.91,2123.0,2.91005,35.91331,3.93687,4.686,0.58012,5.68949,9.08028,57.08713,47.80444,87.11165,5.41558,180.92561
CUBE,3.16479,106.90761,9.13558,0.0678,0.88,27.71627,0.0,0.0,0.0,18.91892,0.89,410.513,42.53679,22.04292,27.44846,27.52419,0.05386,3.75346,4.00259,9.8172,9.56037,49.64235,38.102673,101.78537
CFR,0.0,102.51415,51.19282,0.62856,6.9,32.55723,15.30387,694.843,49.72801,25.22686,6.93,1287.493,-22.31321,24.92634,32.55723,31.5952,0.62852,1.25832,8.34907,14.26565,13.64731,32.23424,2.30627,47.56716
CMI,0.0,401.16016,46.62437,1.53791,13.15,9.20029,18.72763,2986.0,12.56153,120.26801,13.4,5737.0,2.84328,114.31431,9.00677,9.14189,0.86278,8.00415,14.21909,29.31471,26.63338,23.06474,0.8292,29.97942
CWK,0.0,107.2241,6.27932,1.34561,-0.89,-2.26037,125.47307,309.8,3.7689,107.2241,-0.26,1577.5,-0.47933,107.2241,-2.26037,-0.65971,1.30588,0.2005,0.33484,-19.93562,-19.93562,66.36912,8.66398,197.34578
CUBI,0.0,42.601776,23.84753,0.99891,1.78,15.03201,-16.41839,194.583,40.79744,-9.64467,1.91,311.233,126.92809,-9.0592,15.03201,12.64259,0.99864,1.14641,4.02167,9.93805,7.63615,63.54617,8.57176,174.31963
DKS,-20.06942,126.97843,18.84422,1.40777,3.01,3.76516,7.33054,727.495,8.46863,17.57813,3.04,2489.06,0.69842,12.54332,3.76516,3.78571,0.11635,7.65826,16.05296,16.71123,16.71123,3.25326,0.08974,3.36266
DNOW,13.94799,6.9105,11.19647,2.76417,0.47,1.66294,39.436024,114.0,3.64567,39.436024,0.47,630.0,1.97074,39.436024,1.66294,1.62773,1.35601,2.57477,3.38841,4.33514,4.33514,9.80684,1.1579,10.87315
DHI,0.0,254.88867,23.87804,5.73862,3.81,9.09215,27.77812,2096.2,13.03356,39.0511,4.23,3462.8,-1.4408,40.62982,9.07972,9.90492,0.71012,9.68661,11.08496,17.4557,17.29867,25.91325,1.52824,34.97691
DTE,1.76337,8.01353,56.27044,0.73457,6.17,7.86659,1.27055,2710.0,19.06839,-2.37342,6.26,3150.0,-5.56924,-1.23457,7.88066,7.97256,0.44457,2.82992,4.14194,11.34235,10.79828,57.06158,5.25535,132.89166
DXC,316.4903,8.38518,47.26046,0.97615,6.04,7.25688,360.47794,5010.0,20.40235,518.2661,7.3,5416.0,16.93833,518.2661,7.13064,8.47039,0.86896,8.94115,13.92394,22.77724,22.27082,37.71606,1.67246,60.55503
DVA,8.38945,6.38327,22.258,1.72232,3.62,6.92756,-3.47903,2116.981,18.56211,-23.14225,3.61,3216.638,5.22536,-75.98106,1.3976,5.40592,0.5756,5.01185,6.28087,14.87635,14.45644,66.74626,4.77199,258.4746
DAN,7.14286,7.90967,9.29747,1.664,2.91,5.40341,16.89962,920.0,11.29805,309.85916,2.67,1157.0,2.92583,284.6847,5.24377,4.75439,1.01946,7.02733,12.92761,36.21713,32.55642,53.62406,1.93804,123.64771
DHR,1.41405,5.60888,40.2201,1.46521,3.74,13.32579,8.21301,4781.5,24.03609,6.85714,3.91,9505.0,14.98995,6.37214,13.32579,13.7704,0.90042,4.59589,5.80073,9.71513,9.71124,25.65465,2.03708,34.5074
DRI,-6.08899,195.1715,17.76591,0.39986,4.79,7.47268,12.45918,1102.1,13.63968,25.06527,4.89,1745.4,8.24974,24.39992,7.37615,7.50436,0.16656,8.952,15.13045,28.1066,28.1066,33.38594,0.9981,50.11846
DAR,-1.55928,8.71347,13.80441,1.66132,0.6,3.12729,-1.24401,431.379,12.73359,-22.07792,0.85,741.352,2.6394,-20.99511,2.99599,4.13465,0.92427,1.39866,1.71052,4.49298,4.54352,41.75378,3.88158,71.68495
DECK,-9.41674,12.59043,5.14982,4.81424,0.59667,6.01018,30.61737,285.028,14.97516,1888.8889,0.96333,931.642,13.20854,1903.3976,6.01018,9.64417,3.04415,12.03383,15.08205,12.07303,12.07303,3.2977,0.11256,3.41015
DE,8.71405,1.05613,35.44551,1.90576,7.24,6.481,41.85457,6492.4,17.74961,8.38323,9.73,8985.0,-7.70671,9.69385,6.47498,8.58145,1.66107,4.19931,5.53069,22.72381,22.70722,78.89297,6.50855,685.8794
DK,-11.24914,18.70768,20.93077,1.45494,4.14,3.74862,99.82469,797.9,7.79725,1.47059,4.61,1134.1,1.61913,17.76316,3.32353,3.73,0.97265,6.37622,10.51315,21.74098,20.33773,49.65473,2.23499,98.62839
DELL,19.41149,5.67164,46.86432,0.84888,-18.4,-4.90084,88.71545,5803.0,7.37732,1262.8147,-18.38,20561.0,10.01255,1262.8147,-4.73939,-4.74338,0.6804,-1.47149,-2.60447,-33.03647,-22.27616,77.14078,8.93865,1262.8147
DAL,-2.6504,18.94607,20.1296,0.34126,5.67,8.85503,-9.05498,7593.0,17.08673,14.54546,5.53,11452.0,1.95694,10.00839,8.85503,8.59901,0.22225,5.7944,12.42494,28.51759,28.51759,54.69981,2.17661,120.74962
DLX,36.35514,11.28305,20.50335,1.14793,3.16,7.4889,-5.17927,494.382,24.74353,-33.05085,5.6,1207.743,13.42507,-34.98729,7.4889,13.12873,0.67354,10.06004,12.78589,15.50228,15.50228,49.90289,1.84445,99.61231
DBI,1.21014,146.42508,11.87543,2.65929,0.83,2.40389,1.02289,272.979,9.74997,-45.39474,1.53,799.132,5.3446,-45.95576,2.40389,4.38049,0.98535,8.47805,12.76344,7.13025,7.13025,0.0,0.0,0.0
DVN,-47.47105,8.57691,20.41333,1.99326,1.52,7.11757,-1.66617,3305.0,30.79001,-10.58824,2.31,2965.0,-8.54994,241.20267,28.54481,10.63108,1.49641,3.74696,4.70764,8.28633,6.56076,39.29822,1.7994,64.73982
DRH,0.0,23.908571,9.2057,2.154,0.43,10.14385,-8.07936,126.526,14.61866,-6.52174,0.38,250.745,25.18371,-4.45487,10.14246,9.0208,2.108,2.50677,2.79943,4.72396,4.71484,34.09259,7.72937,51.728
DBD,-11.19142,5.84266,-2.44703,1.40487,-7.48,-12.36186,-12.22455,167.3,3.65396,55.85978,-2.75,1001.9,2.71207,55.85978,-12.42083,-4.56471,0.78367,0.36995,0.6987,55.85978,-116.73714,101.32109,13.38613,55.85978
DLR,0.0,105.75778,41.70543,0.2823,1.21,11.06461,0.0,0.0,0.0,22.22222,1.22,1981.474,49.47296,33.42759,10.74449,8.15335,0.2823,1.6223,1.74014,3.74107,3.10424,50.99435,105.75778,104.20984
DDS,-17.78976,146.16924,60.77546,1.6638,7.51,3.44598,-11.78713,502.801,7.82853,52.33266,4.91,2222.958,2.68411,30.79069,3.44598,2.25422,0.21802,4.48345,6.81218,12.92187,12.92187,29.95053,1.45255,42.75625
DIN,0.0,43.04677,-11.46412,1.20875,4.37,10.28951,-1.73936,206.367,26.42577,43.04677,4.82,353.539,20.6395,43.04677,10.28951,10.82158,1.02213,6.17716,8.74987,43.04677,43.04677,116.35072,6.97477,43.04677
DFS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.9526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLB,62.78439,15.03132,21.20836,4.78436,1.14,10.47892,10.13285,380.835,32.49656,-41.53846,2.35,927.038,19.10629,-39.4228,10.43122,20.72967,4.56763,7.21072,8.62773,5.65131,5.65927,0.0,0.0,0.0
DG,0.0,432.03766,22.79502,1.43272,5.63,6.55687,-0.21294,2436.849,10.3824,27.08804,4.56,7221.359,4.05484,23.00531,6.55687,5.29908,0.0902,10.50374,14.31457,26.6901,26.6901,32.91772,1.23354,49.07066
D,5.36145,7.96773,29.5257,0.67491,3.74,18.76887,3.28413,6227.0,45.85082,-20.76271,3.64,5108.0,-3.68898,-18.40614,18.01782,17.53397,0.32313,3.41993,4.63825,13.13861,12.30866,61.47004,5.64879,159.53828
DCI,7.41411,5.31086,6.62411,2.39817,1.36,6.57741,14.83408,463.7,16.91595,-21.83908,2.03,935.8,5.90116,-22.55155,6.57741,9.64939,1.57499,12.22733,16.87539,21.17316,21.05939,38.76794,1.17123,63.31313
DFIN,4.66102,5.69654,6.62757,1.25504,2.16,7.64278,-13.2098,145.2,15.07788,644.8276,1.62,375.7,8.78894,658.7629,7.64278,5.68598,1.10988,7.05085,10.38532,39.21151,39.21151,61.61033,2.49793,160.48672
LPG,-35.91024,4.64623,17.41538,1.64867,-0.38,-12.60223,-12.49826,69.171,42.72874,14.38261,-0.46,92.67682,46.01659,14.38261,-12.60223,-15.35569,1.59399,0.13787,0.13939,-2.10818,-2.10818,44.17197,10.97428,79.12151
DEI,18.53561,7.54918,14.11352,1.02769,0.68,14.30405,0.0,0.0,0.0,17.24138,0.68,606.849,45.74183,22.91647,12.91093,12.84878,0.99929,2.03486,2.10511,4.79709,3.31881,51.78892,41.211468,107.42121
DOV,-10.42014,5.32377,19.10518,1.3701,3.89,8.45445,-14.26208,1184.195,16.93614,-24.46602,4.32,2576.477,12.21694,-29.74109,8.15586,9.25979,0.89602,5.92437,8.10205,16.53126,16.53126,53.42104,2.68145,114.6892
DCO,108.58177,5.507,22.49299,2.27123,0.77,1.43571,33.89286,64.132,10.19089,-55.74713,2.03,122.717,2.42211,-54.99826,1.43571,3.67415,1.30199,4.10858,5.32283,3.66972,3.66972,47.16796,3.5753,89.27908
DUK,0.0,879.2455,60.27098,0.64584,3.73,10.70511,-4.77423,9195.0,37.49847,-14.64531,4.31,10717.0,-11.03544,-12.84734,10.87231,12.44435,0.24713,2.25948,3.23374,6.18776,6.13526,56.92964,6.30114,132.17822
DD,10.13788,7.23256,125.04,2.007,4.95,4.65706,45.8285,16343.0,19.00857,73.68421,11.1,8920.0,9.22398,163.28767,4.47096,9.9023,1.27777,3.48506,4.85987,3.9497,4.04228,29.61293,2.47592,42.07155
CTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EME,10.3051,4.80883,31.09004,1.37581,4.89,3.5166,1.82921,487.211,5.99229,27.67624,4.97,1205.453,2.12833,24.79577,3.4872,3.55227,1.23376,6.30525,12.62892,16.7482,16.74233,14.51867,0.60708,16.98461
EOG,19.88871,9.68552,33.38521,1.35646,5.89,20.09876,70.69659,7866.578,46.24352,32.06278,5.81,9592.66,-3.51746,32.38859,20.09876,19.69243,1.0457,8.34701,11.06178,19.18252,19.18252,23.90519,0.77331,31.41501
EPR,0.0,46.092873,38.53332,3.45143,3.27,38.08189,0.0,0.0,0.0,-0.6079,3.98,533.848,125.15751,1.5268,38.08189,42.17548,3.23271,4.70527,4.91076,9.21894,9.21847,51.03426,46.092873,104.22443
EQT,71.23295,4.63415,43.06261,0.83638,-9.12,-52.23758,-5.32412,2146.076,47.08509,230.35147,0.92,2843.683,-32.89508,230.35147,-49.24601,5.26688,0.5288,1.33268,1.58664,-19.61393,-16.21171,33.40734,2.5616,50.16669
ESE,1.96787,4.75815,29.3084,1.97488,3.54,11.94118,18.83471,138.181,17.90879,71.01449,2.79,263.937,8.68317,71.56583,11.94118,9.3559,0.96852,4.97047,6.39229,12.8742,12.8742,23.87409,1.72354,31.36132
EXP,4.86935,10.18384,29.36209,2.55806,5.28,18.50907,12.82334,411.566,29.68338,28.78049,4.76,338.756,12.92761,29.46892,18.50907,16.52707,1.09019,8.05912,9.46763,19.58171,19.58171,30.45808,1.50868,43.79815
DEA,48.56548,5.84733,36.73696,1.07946,0.2,4.14656,0.0,0.0,0.0,-20.0,0.225,112.368,50.85894,28.23741,3.55188,2.99892,1.07946,1.12424,1.16991,0.73036,0.73323,42.7747,17.268509,74.74789
EGP,5.96598,7.02067,24.74067,0.20459,2.49,29.49146,0.0,0.0,0.0,2.04918,2.46,212.624,52.61988,6.39914,29.44821,29.00699,0.20459,3.32662,3.51146,10.71157,10.70591,55.00087,26.530794,122.22652
EMN,18.51852,9.05531,41.53099,1.81794,7.56,10.67875,-5.50089,2113.0,20.81568,-20.16896,7.77,2479.0,7.54359,-21.96532,10.63935,10.80804,0.92329,5.90736,7.8534,19.27539,19.08787,51.20372,2.91907,104.93365
KODK,-16.66667,5.12573,-0.07009,1.12854,-0.68,-0.67925,19.559072,-22.0,-1.66038,19.559072,-0.61,180.0,-5.14151,19.559072,-1.20755,-1.96581,0.63239,-3.57365,-9.62343,-33.33333,-4.60358,70.22767,19.559072,235.88235
ETN,0.22825,5.4741,38.02408,1.47264,4.91,9.93105,13.23617,3807.0,17.61766,-26.49701,5.45,7098.0,9.82172,-28.1407,9.92642,10.95347,0.85215,5.81888,7.61231,12.85971,12.838,31.7838,1.97557,46.59274
ECL,3.43421,5.60219,27.81651,1.26918,4.88,9.8192,2.29905,3021.3,20.59762,-4.87329,5.54,5351.6,8.42648,-5.25723,9.74285,10.90007,0.79265,6.50338,8.6474,18.29634,18.29847,46.66066,2.33184,87.47889
EPC,1.07095,9.91744,32.28349,1.32664,1.9,4.62317,-7.10964,419.4,18.77014,1800.0,3.52,1034.7,10.24045,1712.2806,4.62317,8.57,0.7643,4.94498,6.3626,5.92605,5.92605,42.64015,3.09228,74.33796
EIX,30.46286,11.82345,32.10143,0.62261,-1.4,-2.76527,-4.70588,4050.0,31.9981,399.23776,4.22,4454.0,-14.61938,399.23776,-2.38603,10.86924,0.25134,2.49211,4.81764,-3.0366,-2.63783,55.01351,3.82025,122.28897
EW,8.37287,8.47536,5.03996,2.60883,1.12667,19.39938,-5.327,1116.1,29.98012,25.18519,1.51667,2783.4,12.78876,23.74914,19.39938,25.56839,1.70408,11.78252,16.80353,23.69189,23.69189,15.90167,0.53203,18.90842
ESI,-66.92042,2.5494,7.29893,2.1726,-0.27,-3.92657,-45.56127,412.7,21.04539,66.44034,-0.4,837.7,-10.81655,66.44034,-16.54258,-5.87863,0.53917,1.62881,2.0138,-3.23558,-3.05489,71.1384,13.02641,246.48112
ELV,9.02359,14.24903,110.88362,1.56253,14.19,4.07144,11.73531,6842.0,7.42848,-1.11498,14.48,20196.0,2.13688,-2.41491,4.07144,4.05764,1.46674,5.12979,7.73995,13.62549,13.62549,40.23078,2.80781,67.31019
LLY,15.40154,5.01505,9.76004,1.72859,3.13,13.16191,19.2745,7657.9,31.18584,1130.8019,5.15,16811.6,12.32906,1130.8019,13.16191,21.55411,1.20215,8.74626,15.86795,30.17614,28.63091,53.93117,1.66768,117.06649
ELME,0.0,22.863274,13.36663,0.94671,0.32,7.60783,0.0,0.0,0.0,28.0,0.33,186.138,40.76961,30.3132,7.60783,7.73451,0.94671,1.97468,2.06731,2.36975,2.36897,53.7789,22.863274,116.35139
EBS,82.732,3.85274,19.74414,3.0978,1.22,8.0138,-1.37019,181.9,23.24898,-28.65497,1.74,320.4,-3.78662,-24.0865,8.0138,11.14187,1.91367,4.56873,5.51935,6.52023,6.52023,44.00997,4.36833,78.60323
EMR,8.85417,5.42643,14.21964,1.07382,3.46,12.77574,12.7381,3788.0,21.76011,36.22047,3.37,7432.0,12.33054,45.12517,12.6551,12.23484,0.71983,9.47372,13.93693,24.94198,25.04505,34.61818,1.2566,52.94772
ESRT,0.0,29.016924,7.08064,2.37631,0.39,15.85846,0.0,0.0,0.0,0.0,0.38,388.392,36.1677,4.7185,8.8728,8.61231,2.37631,3.0564,3.27853,5.45155,5.90867,49.07704,29.016924,96.37509
EIG,-3.06579,0.93336,31.0749,12.32309,4.24,17.65367,11.50943,177.3,22.15142,38.56209,4.28,171.0,19.29504,39.62451,17.65367,17.58468,12.32309,2.75476,10.65607,14.3751,14.3751,1.92641,0.1128,1.96425
ENS,12.26333,4.99896,28.52618,3.13223,2.77,4.64129,-3.26495,332.637,12.88346,-23.9011,4.92,661.861,3.28926,-25.35359,4.63203,8.12006,2.18202,7.27831,9.90143,10.40341,10.37749,33.23938,1.79782,49.7889
ENR,0.08688,7.80591,0.41102,1.55897,1.52,5.20109,0.78869,370.6,20.61523,-52.79503,3.46,831.1,13.15153,-53.59802,5.20109,11.5096,1.0426,8.1336,11.13414,170.62044,170.62044,99.01313,6.63276,71.03539
EPAC,-1.29176,6.25795,9.16162,1.99691,-0.36,-1.83053,16.66573,145.908,12.33779,28.687101,0.96,283.284,3.50781,28.687101,-1.83053,4.90638,1.32414,4.38587,6.1053,-4.08742,-4.08742,48.8081,3.6509,95.3434
ENVA,22.02922,1.42405,10.35486,11.15244,1.99,6.29204,35.38417,198.262,17.79613,131.39536,2.99,311.485,-8.00984,139.73325,6.29204,9.12319,10.81674,9.19906,10.04157,22.2726,22.2726,71.15627,4.32725,246.69579
ENOV,1.98093,3.74238,83.6434,1.63293,4.2,4.98588,8.41913,455.961,12.43481,61.06593,5.73,729.376,8.4619,-7.21027,3.82338,6.26566,1.02926,3.00897,4.23289,4.97907,5.07545,25.63777,2.62905,34.47687
NPO,9.51471,5.58818,41.35487,2.50719,0.93,1.27937,17.29155,209.6,13.68146,-96.24394,3.37,421.6,8.99396,-96.36903,1.27937,4.59745,1.59521,4.91407,6.22385,2.22664,2.22664,35.15046,2.21803,54.2031
ETR,-9.28445,11.06335,23.3907,0.54341,2.315,7.83468,-22.86019,2759.636,25.06606,103.07018,3.395,3844.937,-15.76787,102.78569,7.83468,11.18833,0.29308,1.31826,2.40495,10.24606,9.99831,66.67308,6.57067,200.05772
EPD,-15.69423,9.09252,10.91759,0.84558,1.91,11.60146,32.04078,6541.3,17.90459,46.92308,1.9,5183.7,-0.00363,49.05155,11.42053,11.31912,0.57007,5.5309,6.2986,17.98421,18.01141,51.86842,4.00199,107.76381
NVRI,9.52422,5.70796,3.37247,1.45094,1.64,8.40343,14.86049,320.424,18.60356,1722.2222,1.4,335.132,2.3948,1652.199,7.95742,6.56083,1.04748,7.4181,13.87197,62.35634,54.76926,65.77389,1.87948,192.17458
EPAM,14.25517,4.88528,23.34682,4.56216,4.24,13.03676,38.46001,284.869,15.45755,221.21211,3.94,655.991,13.23758,230.20341,13.03676,11.46417,4.46264,10.82346,13.54139,21.47498,21.47498,1.94396,0.08787,1.9825
EFX,5.46313,7.46712,25.76949,1.09132,2.47,8.97688,-7.18036,1149.2,33.68014,-48.86128,4.82,1971.7,17.66251,-48.95284,8.78638,17.00794,0.95924,7.28803,8.93519,9.54443,9.57981,45.5087,2.29333,83.51554
EQBK,0.0,38.97096,28.86982,0.78123,2.28,19.76214,44.98832,84.418,46.56748,40.74074,2.7,140.744,185.19067,73.49509,19.76214,22.92783,0.7786,1.36189,5.80607,8.63165,8.63165,50.47441,5.50447,101.91582
EQC,-49.48485,3.23145,25.19937,41.83961,2.15,110.95896,0.0,0.0,0.0,1164.7059,2.22,117.106,52.25235,819.9251,110.92034,110.40157,41.83961,0.97311,0.99354,8.73891,8.41725,7.94908,112.56404,8.63553
ELS,-29.17719,23.16115,6.23632,0.46076,1.19,23.12971,0.0,0.0,0.0,9.67742,1.145,524.65,33.98981,7.60316,21.72243,20.81472,0.46076,5.34488,5.8871,19.74566,19.74251,66.30586,41.69033,196.78752
EQR,0.0,91.671074,27.43851,0.05017,1.77,26.59083,0.0,0.0,0.0,8.58896,1.85,1698.047,43.54919,8.96191,25.51752,26.42412,0.05017,2.61482,2.71903,6.46509,6.33863,44.99708,91.671074,84.79074
ESNT,24.45999,22.08162,24.10578,11.07095,4.77,64.96991,37.43552,560.282,77.88694,19.54887,4.8,571.951,53.62692,23.0722,64.96991,64.99374,6.36618,11.95153,14.56756,21.70675,21.70675,8.63774,0.3992,9.45439
