,IQ_ACCT_RECV_1YR_ANN_GROWTH_CS,IQ_AR_TURNS_CS,IQ_BV_SHARE_CS,IQ_CURRENT_RATIO_CS,IQ_DILUT_EPS_EXCL_CS,IQ_EARNING_CO_MARGIN_CS,IQ_EBITDA_1YR_ANN_GROWTH_CS,IQ_EBITDA_CS,IQ_EBITDA_MARGIN_CS,IQ_EPS_1YR_ANN_GROWTH_CS,IQ_EPS_NORM_CS,IQ_GP,IQ_LFCF_MARGIN_CS,IQ_NI_1YR_ANN_GROWTH_CS,IQ_NI_MARGIN_CS,IQ_NI_NORM_MARGIN_CS,IQ_QUICK_RATIO_CS,IQ_RETURN_ASSETS_CS,IQ_RETURN_CAPITAL_CS,IQ_RETURN_COMMON_EQUITY_CS,IQ_RETURN_EQUITY_CS,IQ_TOTAL_DEBT_CAPITAL_CS,IQ_TOTAL_DEBT_EBITDA_CS,IQ_TOTAL_DEBT_EQUITY_CS
HRL,27.51919,14.24932,12.85533,2.0823,1.66,7.98459,6.00298,1319.329,11.5871,0.0,1.75,1940.806,3.3554,0.08336,7.98194,8.31665,1.08692,6.18258,7.69301,13.56635,13.56046,32.75407,2.57632,48.70788
HLI,33.98383,16.11498,20.28771,1.58956,4.55,20.5035,66.98374,424.643,27.83719,62.5,4.77,1486.783,30.50915,70.17569,20.5035,20.57059,1.43895,12.47283,18.84433,26.41711,26.41711,11.63279,0.42891,13.16415
HHH,37.83476,17.0867,68.61974,3.21785,1.03,3.42629,354.77908,405.763,28.41675,76.78256,1.58,566.073,-10.04698,76.78256,3.92884,6.04115,3.17816,1.33975,1.52072,1.51119,1.3086,55.52409,11.48582,125.5978
HWM,11.89024,14.30791,8.18844,2.18436,0.59,5.18906,1.47059,1104.0,22.20434,22.91667,1.05,1372.0,9.68172,-1.14943,5.18906,9.07735,0.91141,4.81258,6.26352,7.39785,7.28299,55.33486,3.93659,123.88826
HUBS,24.46276,9.16618,18.43847,2.35407,-1.66,-5.98443,59.851673,-5.361,-0.41218,59.851673,-1.51,1041.801,21.00623,59.851673,-5.98443,-5.44382,2.19497,-1.52234,-2.0124,-9.51289,-9.51289,44.93212,59.851673,81.59405
HUBB,6.39621,6.64833,40.90025,1.76427,6.66,8.84814,-4.38463,689.1,16.43022,3.57698,7.17,1153.9,9.09432,13.72437,9.5229,9.28283,0.91147,6.53662,8.97077,16.97753,17.15633,40.58548,2.22116,68.30901
HPP,7.2057,3.5323,21.94754,1.09917,0.04,3.19937,0.0,0.0,0.0,0.0,0.12,553.899,45.03699,562.57025,1.04047,2.00641,1.07771,1.07402,1.1266,0.27832,0.68733,49.33158,58.950653,100.59221
HUM,59.40246,56.27642,124.84278,1.6237,22.67,3.53222,-23.79403,3981.0,4.79269,-10.43066,14.74,13865.0,0.06712,-12.88981,3.53101,2.28361,1.33064,5.16218,8.15737,19.67928,19.67081,45.09343,3.32203,82.12755
HII,20.53942,5.97303,70.2,1.14957,13.5,5.71189,-23.0997,779.0,8.17934,-21.23687,13.79,1368.0,2.37427,-21.83908,5.71189,5.83512,1.06263,3.23414,5.99526,23.10469,23.10469,55.79345,4.54942,126.21083
HUN,28.49224,8.20281,20.44171,1.91516,4.72,13.06045,128.60216,1063.0,12.57542,303.4188,3.29,1584.0,1.92831,1.06383,12.36248,8.5315,1.24817,5.34383,7.56628,26.46575,26.82216,30.18377,1.85419,43.23317
H,100.31646,6.38145,32.39827,0.92384,-2.13,-7.33157,46.02113,37.0,1.22193,46.02113,0.09,481.0,44.50132,46.02113,-7.33157,0.30903,0.84095,-1.57027,-2.30699,-6.55447,-6.54867,55.02018,117.89189,122.32193
HY,10.99248,7.07464,21.22185,1.22216,-10.29,-5.95637,22.94812,-40.6,-1.32003,22.94812,-7.43,363.4,-6.01611,22.94812,-5.62474,-4.06274,0.47338,-2.83319,-5.45281,-35.52361,-35.4352,60.69596,22.94812,154.42674
IEX,23.2118,8.77858,36.7885,3.49583,5.88,16.25072,23.4643,770.9,27.88267,19.02834,6.29,1236.1,13.86876,18.95875,16.25434,17.29022,2.61896,8.94675,10.70334,16.82106,16.81693,31.705,1.68803,46.4236
IQV,5.85062,5.59323,31.6999,0.9088,4.95,6.9987,29.32367,2677.0,19.29508,246.15385,5.44,4641.0,15.2065,246.23656,6.96266,7.5048,0.77962,3.58608,4.61548,16.04251,15.76043,67.87196,4.76802,211.25455
ITT,8.58819,5.55332,26.03275,1.85511,3.64,11.55515,83.30996,522.8,18.90778,366.66666,3.98,899.5,9.14693,336.27585,11.43942,12.37902,1.29549,6.66359,10.74874,14.46625,14.66067,11.56088,0.55777,13.07213
IDA,5.76445,9.75473,52.82358,1.82994,4.85,16.86268,4.99554,505.206,34.64862,3.41151,4.85,542.47,2.20056,3.42562,16.84059,16.83066,1.17896,2.88041,4.45824,9.3929,9.3814,42.78644,3.96005,74.78374
ITW,13.32801,5.40778,11.58517,1.83689,8.51,18.63715,17.46751,3887.0,26.89035,28.35596,8.13,5966.0,12.26479,27.73827,18.63715,17.72233,1.2879,13.71533,18.89756,79.16544,79.14219,68.48875,2.02753,217.34694
IMAX,29.1647,0.97292,6.07091,28.44171,-0.38,-3.75741,16.840689,39.341,15.43493,16.840689,-0.25,133.87,2.67804,16.840689,-8.76049,-5.79933,26.51659,0.09722,0.12541,-6.02207,-2.13978,35.87792,6.12094,56.05125
IRT,0.0,41.352238,15.7676,0.47131,0.41,18.19966,26.40932,56.979,22.77666,156.25,0.94,147.461,74.05107,201.92986,17.82391,40.7888,0.47131,0.78647,0.80899,2.12895,2.09096,42.6505,47.53665,74.36943
IR,-1.7233,5.06005,22.07413,2.80364,1.24,10.15837,0.0,1049.7,20.37303,146.73935,1.38,1988.5,17.11314,146.73935,10.91724,11.10985,2.12509,2.51337,3.03412,5.74907,5.73253,28.05032,3.36906,38.98602
NGVT,8.65322,8.67789,17.15857,2.6958,2.95,8.48724,6.11929,411.0,29.53647,-32.49428,5.27,512.8,10.79321,-34.89526,8.48724,15.07943,1.73819,7.99417,9.64001,17.94969,17.94969,66.25939,3.21947,196.37875
INGR,11.41498,7.75478,46.50674,1.78373,1.73,1.81317,1.02975,883.0,12.80824,-66.40777,7.3,1331.0,2.28278,-66.37931,1.69713,7.10516,0.96693,5.98073,7.64107,3.86713,4.0122,41.33554,2.54473,72.06543
VATE,-71.90442,1.48882,-10.75278,1.00705,-10.42482,-7.16064,11.7576475,29.6,2.45602,11.7576475,-7.84343,183.7,87.14425,11.7576475,-18.87654,-5.05385,0.94016,-0.12782,-0.51624,-33.01788,-27.49283,98.32912,23.65878,11.7576475
IIPR,0.0,31.73552,62.37809,9.11036,4.55,55.61899,0.0,0.0,0.0,39.14373,4.84,200.108,61.35081,73.42157,55.61899,56.54082,9.11036,4.40498,4.712,7.33372,7.26822,16.87701,31.49682,20.30367
INVX,-20.63621,1.40379,25.79824,7.95991,-3.62,-39.63399,-0.14918976,-15.083,-4.67046,-0.14918976,-1.79,87.396,43.89234,-0.14918976,-39.63399,-19.58305,5.96858,-2.62907,-2.91254,-13.20475,-13.20475,0.59778,-0.14918976,0.60138
NSP,29.34524,11.19515,-0.04628,1.10303,3.18,2.49504,-6.19892,211.876,4.26047,-10.16949,3.22,820.102,4.48311,-10.24111,2.49504,2.48836,1.04579,6.49199,22.91831,57.265434,57.265434,100.39333,2.13709,57.265434
INSP,36.37234,7.87934,8.35454,6.50101,-1.54,-18.01332,6.0641365,-38.632,-16.55227,6.0641365,-1.54,200.115,-4.70845,6.0641365,-18.01332,-17.9889,6.01946,-8.64391,-9.51488,-18.32714,-18.32714,12.95683,6.0641365,14.88553
IBP,18.75077,6.18736,14.03218,2.7939,4.01,6.03271,15.4886,271.337,13.7829,22.62997,4.17,589.5,5.42763,22.13515,6.03271,6.22074,2.20741,8.39072,10.38024,32.27159,32.27159,69.21907,3.45465,224.87645
IIIN,26.1999,9.70314,15.56255,3.5862,3.41,11.27834,167.9511,103.681,17.55517,247.95918,3.56,121.548,7.01624,250.41296,11.27834,11.6601,2.29199,15.29621,19.51511,23.50218,23.50218,0.56788,0.01664,0.57112
ICE,-1.78862,7.52092,40.4795,1.0058,7.18,44.38264,16.26721,4560.0,49.73822,90.45093,5.34,7146.0,29.23757,94.25563,44.26265,32.73429,0.02315,1.3884,6.03559,19.22904,19.20472,38.5023,3.12325,62.6077
IFS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBM,-17.72043,3.39751,21.04627,0.87864,5.21,8.18309,-14.9246,13088.0,22.82127,-15.00816,5.22,31486.0,11.74368,2.73703,10.01395,8.15532,0.73188,2.90566,5.18654,23.85944,23.62863,74.37648,4.21294,290.26636
IFF,104.85196,8.21879,82.81286,1.9232,1.1,2.39362,127.2654,2396.0,20.55594,-65.73209,3.22,3735.0,-6.76567,-25.66652,2.3164,6.71294,0.8065,2.91279,3.47788,1.9713,2.01862,36.501,5.0914,57.76862
IGT,-0.92727,3.63065,6.29394,1.29937,0.31,6.23624,79.13983,1425.0,34.8496,174.99535,0.8,1958.0,29.37801,174.99535,11.78772,4.00986,1.13845,4.67828,5.98411,6.31455,14.43875,77.71622,4.82386,174.99535
IP,8.7512,5.92503,23.99129,1.71236,2.86,5.80489,-15.67865,2603.0,13.44317,134.42622,3.61,5531.0,33.41424,263.48547,9.04819,7.2599,1.24276,3.30489,4.72231,13.24988,13.26254,46.97571,3.09105,88.59282
INSW,146.98123,3.62289,23.57793,0.9569,-3.48,-49.40817,-92.32498,16.328,5.99092,7.493196,-2.28,48.869,-38.391,7.493196,-48.97962,-32.12961,0.89778,-2.23558,-2.29997,-12.46546,-12.5711,49.0325,68.95517,96.20347
IPG,16.38773,1.45195,8.94243,1.03139,2.39,9.49935,33.86448,1730.6,16.89924,168.53934,2.58,2162.0,16.46726,171.37569,9.30405,9.90108,0.99699,4.76524,10.88396,29.67762,29.29326,57.10308,2.7728,133.69553
IPI,57.2615,9.33386,50.45273,2.13625,18.66,92.41747,244.35742,65.514,24.23465,42.757267,18.34,55.764,19.67923,42.757267,92.41747,88.8669,0.99458,2.83847,3.28402,46.49536,46.49536,0.52989,0.05394,0.53271
IVZ,0.0,209.74474,24.90308,1.22259,2.99,28.5648,23.5641,1927.6,27.95852,164.60178,2.93,2307.9,17.34154,113.99685,23.63913,19.66791,0.62401,3.11155,4.26089,14.92723,12.42543,36.79831,5.03787,60.06309
INVH,0.0,92.02898,16.30118,0.373,0.45,13.17127,15.58866,547.718,27.45359,28.57143,0.45,1217.31,38.97483,33.23599,13.10356,13.02995,0.35576,1.87508,1.96079,2.8567,2.85706,44.90072,14.63837,81.49059
IRM,11.87825,4.93368,2.95403,0.714,1.55,10.07953,9.08588,1581.743,35.21612,30.2521,1.61,2604.302,4.76442,31.37677,10.02373,10.37566,0.60965,3.93944,4.53798,45.18726,42.58911,92.64216,7.39881,197.72885
SJM,-3.21001,14.75016,74.99423,0.67714,7.79,10.95005,5.006,1837.5,22.961,13.88889,8.02,3142.1,14.50963,12.41822,10.95005,11.22421,0.30647,5.20981,6.41451,10.7418,10.7418,37.66792,2.67205,60.43103
JBGS,4.90496,2.75819,22.89179,4.00724,-0.63,-14.09419,0.0,0.0,0.0,23.131031,-0.65,327.572,33.33263,23.131031,-12.44985,-13.3591,3.88396,-0.34124,-0.35786,-2.58927,-2.49302,43.32431,23.131031,90.0411
JBTM,9.55979,5.85766,23.62292,1.30697,3.69,6.33731,-3.33845,251.9,13.48285,8.84956,4.04,482.3,8.11968,8.82353,6.33731,6.91966,0.74977,5.54493,8.25632,17.06544,17.06544,48.60645,2.81779,94.57695
JELD,15.61746,9.26986,9.33785,1.95739,1.72,3.53797,24.06321,404.621,8.47957,91.11111,1.76,819.917,-1.50471,84.33167,3.53797,3.56163,1.07207,4.38729,5.87466,18.28382,18.28382,69.47018,4.73642,227.54857
JPM,0.0,9554.057,88.06925,0.75525,15.36,37.99783,40.23249,87822.0,69.04137,72.97297,15.48,130898.0,237.47838,65.91947,37.99783,36.77051,0.75198,1.40067,5.9394,19.00743,16.85636,65.45348,6.34542,189.46477
JBL,4.72004,7.23851,14.78242,1.01816,4.58,2.38347,19.62481,1944.0,6.63821,1208.5714,4.75,2359.0,1.45653,1190.9927,2.37664,2.40944,0.53581,4.30335,12.24811,35.26386,35.23118,62.99567,1.8714,170.23865
J,-2.08038,4.49617,46.08506,1.33707,3.12,2.98611,8.40964,1308.783,9.287,16.85393,5.51,3130.766,7.81322,-3.00661,3.38496,5.09038,1.286,4.90044,7.00138,7.94542,6.73948,36.57132,2.92192,64.00444
JHG,0.0,162.78548,27.67998,3.06358,3.59,22.20817,37.55459,976.5,35.29093,312.64368,4.36,1892.7,27.09116,284.96286,22.48283,26.45623,2.86991,8.80607,11.19514,13.28677,12.74077,8.50394,0.4594,9.62
JEF,5.20641,0.65053,43.33461,1.50805,6.13,18.55528,47.64642,3458.731,38.26079,131.32076,6.33,6398.072,22.44853,115.97881,18.52183,18.45772,0.9497,3.62633,5.25122,16.77905,16.51104,73.68251,8.68569,280.6397
WLY,0.70689,6.25327,19.54283,0.53217,2.63,7.63615,20.52971,387.045,19.93535,93.3917,2.95,1373.122,15.93369,93.3917,7.63615,8.49824,0.41046,4.18014,6.96296,14.64318,14.64318,47.5631,2.55748,90.70541
JNJ,12.57366,6.49884,28.15671,1.34832,7.81,22.26393,17.49945,32169.0,34.30445,41.74229,8.56,55338.0,19.72154,41.89208,22.26393,24.02642,1.03682,8.67826,15.01263,30.41201,30.41201,31.31646,1.04918,45.59529
JCI,6.02569,4.34107,24.77943,1.09892,2.1,7.37518,42.21184,3652.0,15.42621,150.0,3.11,8059.0,9.84149,159.42947,6.91476,9.41381,0.77896,4.24249,6.33051,8.64349,9.36545,32.70535,2.49562,48.60022
JLL,21.36358,5.20276,123.63865,0.98477,18.47,4.95327,45.0264,1345.7,6.94842,139.87013,20.2,10881.2,8.19261,138.90683,4.96515,5.3107,0.9458,4.72897,7.93944,16.4296,15.93654,28.98081,1.94717,40.85664
JNPR,3.14283,4.83574,13.4232,1.57559,0.76,5.3364,2.61989,669.8,14.14453,-1.2987,1.05,2740.1,10.75754,-1.97828,5.3364,7.19306,1.21487,3.00638,4.19933,5.70403,5.70403,30.29501,2.80114,43.46174
KBH,11.82732,230.12944,34.22626,5.0906,6.01,9.86468,93.00578,700.528,12.23645,92.01278,6.22,1286.106,-7.53903,90.63607,9.86468,9.82185,0.58349,7.50387,9.14389,19.86708,19.86708,36.21703,2.44745,56.78166
KBR,51.81059,5.41224,12.06845,1.14773,0.12,0.35427,27.38386,521.0,7.09906,74.31208,0.21,806.0,2.32491,74.31208,0.24527,0.4006,1.08053,4.33678,7.08648,1.10193,1.571,55.4712,4.06718,124.57378
KKR,2763.0054,0.98353,27.63938,1.75638,7.31,47.13083,116.90666,14840.018,56.8859,116.91395,7.83,20039.13,-51.14928,133.03146,17.88789,17.47625,1.753,5.36824,10.71597,32.65611,24.85403,40.47893,2.66436,68.10435
KREF,31.55361,0.05274,22.18255,3.9935,2.21,46.95909,42.16745,252.306,86.36683,130.20833,2.22,176.653,53.262184,152.18854,46.95909,42.98988,3.99265,2.70277,2.72318,11.40853,11.39873,79.54525,20.9863,53.262184
KAI,26.9573,6.99334,48.52732,1.73313,7.21,10.79116,33.82447,155.132,19.72237,51.15304,7.52,341.649,15.09697,52.26285,10.68462,11.06997,0.99958,7.33269,9.34258,15.86772,15.97728,34.2066,1.89561,51.99093
K,-2.23464,11.44552,10.89704,0.63857,4.33,10.54228,-1.55306,2282.0,16.09195,19.28375,4.62,3832.0,6.21254,18.94484,10.49291,11.10937,0.33396,6.27177,9.57602,43.55972,38.08432,64.71032,3.38694,183.36893
KMPR,15.10423,3.32887,62.93005,214.62991,-1.87,-2.10066,80.38123,-114.7,-1.99955,80.38123,-1.33,1199.3,-7.36036,80.38123,-2.10066,-1.49,201.0,-0.9164,-2.42858,-2.81177,-2.81177,23.14169,80.38123,30.10954
KMT,27.29691,6.80845,15.90174,2.29726,0.65,3.17235,2.99822,269.054,14.61106,46.356834,0.98,563.778,5.7273,46.356834,2.95606,4.44923,1.04481,3.12461,4.02133,4.2535,4.43058,32.25695,2.42142,47.61662
KW,1.98451,2.17398,10.74553,20.9162,2.24,74.16226,-41.22074,70.3,15.49824,239.39394,2.52,486.8,-277.14948,200.09084,72.83951,76.97333,20.54469,-0.78919,-0.85548,23.33581,19.35224,75.1145,77.45235,50.97491
KEY,0.0,571.15564,16.71206,0.74138,2.62,34.5457,64.55424,4596.0,60.78561,107.93651,2.64,7683.0,237.32973,95.45793,34.71763,33.06774,0.7238,1.61068,8.93718,16.52955,14.7554,43.61854,2.93277,77.36326
KEYS,21.28713,7.36913,20.77363,2.92895,4.78,18.0935,29.31197,1372.0,27.76766,44.41088,4.98,3069.0,18.34143,42.58373,18.0935,18.64602,2.15202,9.00893,12.1899,25.25067,25.25067,34.83727,1.47449,53.46195
KFRC,16.17923,6.4004,8.76144,2.31945,3.54,4.75827,31.49419,112.442,7.11693,35.1145,3.77,456.864,5.65421,34.15122,4.75827,4.91055,2.27712,13.73378,22.23554,40.81924,40.81924,38.56253,1.05172,62.76711
KRC,5.3644,2.34259,46.71023,1.84694,5.36,68.71118,8.3336,307.389,32.05455,228.83437,5.49,685.459,38.83357,235.71738,65.5029,66.65532,1.84694,1.74032,1.86743,11.99893,12.01602,42.43452,13.64493,73.71522
KMB,-2.16138,9.43918,1.52597,0.82457,5.35,9.4856,-17.91383,3620.0,18.6214,-22.12518,6.21,6142.0,6.92773,-22.87415,9.33128,10.77486,0.36702,10.08908,18.1303,460.04297,222.16869,92.26166,2.51298,460.04297
KIM,24.0801,5.22594,16.05323,0.57625,1.6,57.70294,0.0,0.0,0.0,-28.88889,1.69,946.674,42.97553,-15.66435,57.32013,58.10111,0.57625,2.29264,2.38707,10.88589,10.74905,42.95205,57.073063,75.39153
KMI,0.0,764.7021,13.59403,0.65779,0.78,11.13787,17.62216,6668.0,40.14449,1460.0,1.3,7749.0,16.37944,1399.1597,10.74052,17.7351,0.4738,3.97942,4.25669,5.7309,5.73759,51.30728,5.04424,105.36951
KFS,63.71388,17.47297,-0.25014,263.44543,-0.04,1.91216,25.3523,19.036,19.56987,43.080315,-0.13,57.329,8.66385,43.080315,-0.35159,-3.01198,263.44543,1.40191,2.16814,43.080315,11.13206,95.23985,15.50714,43.080315
KNSL,36.74007,3.81014,30.62692,6.18252,6.62,23.86121,87.99162,192.103,30.02646,71.05943,6.73,164.762,14.10372,72.65407,23.86121,23.87135,6.18252,6.64074,17.43364,23.93575,23.93575,5.75394,0.22226,6.10523
KEX,32.56598,6.12803,48.01657,1.84611,-4.11,-10.98391,-20.48513,290.537,12.93195,46.40762,0.56,593.699,9.66077,46.40762,-10.99205,1.49687,1.10843,0.84802,1.06716,-8.27229,-8.25827,31.96019,4.67046,46.97277
KRG,19.75365,5.93812,17.91298,0.85869,-0.73,-21.91479,0.0,0.0,0.0,20.503706,-0.11,268.233,43.74826,20.503706,-21.66915,-3.26359,0.49336,0.40706,0.43116,-3.13645,-3.10908,44.71555,20.503706,82.01902
KNX,57.53972,7.85435,39.36108,1.31584,4.45,12.39989,34.72615,1471.056,24.5257,85.41667,4.49,1967.951,8.77733,81.31326,12.39389,12.41596,1.20126,5.83811,7.11839,11.98723,11.98097,25.48181,1.52106,34.19542
KN,11.56773,6.24532,15.88226,2.28821,1.59,17.30215,66.03088,182.8,21.05748,5200.0,1.67,360.5,4.92887,2178.7878,17.32519,17.75613,1.29663,4.44043,4.9022,10.87224,10.87224,6.55612,0.56018,7.0161
KSS,0.0,316.44232,32.88608,1.93084,-1.06,-1.02162,-56.64683,874.0,5.47791,316.44232,0.29,5595.0,6.41492,316.44232,-1.02162,0.27991,1.01257,0.0,0.0,-3.06218,-3.06218,56.46418,7.71053,129.69592
KOP,4.39749,9.38027,19.2738,2.19846,3.9,5.0697,-16.10677,182.3,10.86024,-6.47482,2.61,334.1,-3.38005,-30.16393,5.07566,3.30223,0.79909,4.77688,6.20444,22.82507,22.48943,68.0535,4.80033,213.02338
KFY,12.98402,4.30299,25.29975,1.98266,2.09,6.34975,-18.26072,249.098,13.68711,10.0,2.53,433.654,12.24071,9.0599,6.28887,7.35779,1.87076,4.03538,6.11747,8.84576,8.91522,30.51424,2.41306,43.91438
KOS,142.45244,11.03551,1.17117,1.02072,-0.19,-5.84349,435.45682,829.096,62.24384,118.68466,-0.15,986.655,-28.08541,118.68466,-5.84349,-4.69526,0.66318,5.13546,7.86993,-16.05874,-16.05874,83.31529,3.18751,118.68466
KR,4.39625,75.99541,12.63325,0.81368,3.27,1.95324,10.04721,5827.0,4.3978,60.29412,3.59,31789.0,3.20609,55.81676,1.95097,2.09442,0.31466,4.09932,6.42867,28.44097,28.56039,68.31138,3.53304,215.57068
KRO,10.72038,6.28451,7.53531,4.35596,0.98,5.82139,32.05201,233.6,12.04496,78.18182,0.98,446.2,7.33732,76.68232,5.82139,5.83634,2.72576,5.62724,8.59808,13.54773,13.54773,35.10329,2.01498,54.09101
LHX,7.53769,4.54033,99.28635,1.39728,9.09,10.3458,0.8072,3247.0,18.22724,75.14451,9.97,5376.0,12.90839,64.96872,10.36264,11.2662,1.12173,3.97138,5.09478,9.24957,9.17829,29.12279,2.44472,41.08908
LCII,19.04402,15.20273,43.24279,2.49816,11.32,6.43323,57.67886,514.432,11.50161,80.54227,11.51,1043.035,-5.62258,81.60755,6.43323,6.49962,0.61012,8.99801,11.62287,28.75663,28.75663,57.47345,2.87111,135.1472
LXP,-4.36457,5.03131,7.74209,3.18969,1.34,112.0079,0.0,0.0,0.0,103.0303,1.39,296.251,63.82803,108.75277,111.29733,112.24931,3.16403,1.30601,1.35752,18.7872,17.85157,39.64679,46.502155,65.69127
LZB,149.46,9.99012,17.05205,1.51415,2.3,6.20034,8.77161,187.395,10.80557,38.55422,2.53,740.26,15.48867,37.424,6.13876,6.70823,1.0841,6.00197,8.51466,14.44272,14.35201,31.67736,1.93515,46.36436
LH,-1.26964,5.37821,110.34801,1.91545,24.39,14.76034,12.15694,4119.3,25.55254,53.58942,26.52,4992.4,15.34669,52.77296,14.7467,15.90782,1.60333,10.42493,12.86905,24.21727,24.18879,38.12438,1.53973,61.73808
LADR,50.29997,0.12144,12.01356,7.53489,0.45,15.97266,0.0,0.0,0.0,31.26155,0.46,133.969,31.26155,31.26155,15.8685,15.98345,7.53489,2.54754,2.60043,3.706,3.71602,73.60422,31.26155,278.84845
LW,7.24934,10.35966,3.28746,2.88208,2.16,8.65351,-14.53261,677.5,18.44792,-13.25301,2.28,832.0,9.4064,-13.14567,8.65351,9.08896,1.86089,6.97161,8.44888,88.20427,88.20427,85.72786,4.26096,79.77027
LVS,-33.213,18.58442,2.6126,2.14815,-1.51,-34.2185,159.05835,494.0,11.50711,159.05835,-1.31,2828.0,-76.55195,159.05835,-22.38528,-23.3133,0.8078,-1.84444,-2.14872,-46.44798,-50.77774,86.93859,30.28947,159.05835
LAZ,8.43286,4.25051,9.68249,1.50886,4.63,16.48116,40.77528,882.157,26.79773,30.79096,5.35,2917.015,33.71589,31.20874,16.04127,17.23293,1.49005,8.03967,14.67375,55.96887,40.90979,57.58957,2.54442,208.22374
LEA,-6.67299,5.72446,77.87542,1.42129,6.19,2.39629,22.83923,1391.4,7.22314,136.25954,7.99,1475.2,1.08433,135.89905,1.94102,2.49214,0.96055,3.88874,6.64491,8.20793,9.79699,40.29502,2.33233,67.49023
LEG,15.84454,8.7822,12.35382,1.54623,2.94,7.93676,22.32053,732.7,14.44427,61.53846,2.73,1038.3,0.9369,62.52019,7.93282,7.33547,0.75855,6.81696,9.27937,26.49286,26.49643,58.11909,3.12242,138.7723
LDOS,2.43332,6.3509,30.65,1.12078,5.27,5.52522,12.76596,1484.0,10.80294,20.87156,5.5,2014.0,5.31958,19.90446,5.48155,5.64534,0.9489,5.62141,7.44667,18.47173,18.47839,57.19775,3.91173,133.6326
LC,341.4035,0.47636,8.41457,1.28727,0.18,2.06759,-1.32314,151.617,16.872,52.307117,0.3,412.821,66.85731,52.307117,2.06759,3.27632,1.16823,1.99999,4.1425,2.36025,2.36025,45.2223,4.6296,82.55603
LEN,32.72221,23.06898,69.51924,6.15826,14.27,16.42624,61.45259,5224.212,19.25574,81.78344,13.89,5536.639,5.41862,79.7179,16.32879,15.69751,1.05417,10.17188,12.07707,22.82899,22.79816,23.75568,1.25222,31.15731
LII,13.3839,8.76876,-7.34291,1.42111,12.39,11.06316,18.87572,661.9,15.78169,33.8013,12.7,1188.4,6.82834,30.22734,11.06316,11.2644,0.65869,17.52628,31.62689,105.025185,105.025185,123.019,2.17193,105.025185
LNC,13.98634,0.47935,114.40568,5.69836,7.43,7.57372,50.9018,1506.0,8.11816,190.23438,7.96,4397.0,-8.2664,181.56313,7.57372,8.03938,5.69836,0.22071,2.91472,6.53929,6.53929,25.54997,4.61952,34.31827
LNN,10.99949,6.29274,31.02723,3.01,3.88,7.49975,4.59272,70.507,12.42095,8.98876,3.86,150.205,0.98001,10.20736,7.49975,7.40249,1.74783,5.75541,7.54015,13.36718,13.36718,28.96795,1.95758,40.78152
LAD,48.20847,29.96286,156.82712,1.47049,36.54,4.65449,127.04898,1817.3,7.95955,87.09677,37.65,4270.0,4.76197,125.40931,4.64311,4.74919,0.45147,11.08982,12.77184,29.09206,29.01689,51.79358,2.75695,108.23036
LYV,119.12852,8.0711,-2.59331,0.97497,-3.09,-9.71191,104.75395,6.208,0.09904,104.75395,-3.06,1912.458,30.2323,104.75395,-10.69922,-10.60238,0.87133,-2.05103,-3.5537,104.75395,-242.46501,95.35445,104.75395,104.75395
LOB,0.0,79.334465,16.39499,0.95378,3.71,32.0274,187.08243,290.47,55.70824,159.44057,3.87,438.588,249.36568,180.46118,32.0274,32.04138,0.7967,2.09118,10.68361,26.0323,26.0323,30.96252,1.10417,44.84886
LMT,8.84318,5.57191,40.43911,1.41566,22.76,9.41919,4.91425,10461.0,15.60319,-7.10204,27.65,9097.0,8.81809,-7.58086,9.41919,11.39917,1.15353,11.19405,26.2113,74.40792,74.30723,54.45327,1.25246,119.5547
L,17.45765,1.51257,71.83888,66.70229,6.07,12.44156,133.14978,2117.0,15.4661,370.56366,4.43,5515.0,-4.40989,370.56366,11.52835,8.40399,66.70229,1.24412,3.44773,8.83885,8.87997,32.99437,4.46009,49.2412
LPX,6.91824,27.67781,14.42151,2.53561,14.09,30.15594,155.77428,1949.0,42.80694,215.91928,14.3,1963.0,22.14199,175.9519,30.2438,30.46563,1.5641,53.44626,69.99694,111.54314,110.59203,24.2665,0.20369,32.14575
LOW,0.0,2113.0203,1.9658,1.19199,7.75,6.5125,59.85241,12347.0,13.7806,41.16576,10.15,29572.0,9.41815,36.29993,6.5125,8.47372,0.27742,15.72831,25.40519,2113.0203,2113.0203,94.80252,2.12286,2113.0203
LUMN,0.0,950.0936,11.56801,1.60915,1.91,10.32661,-4.74716,8307.0,42.19536,950.0936,2.11,11199.0,-20.70592,950.0936,10.32661,11.35588,0.29,4.56609,6.14954,17.67672,17.67672,72.06098,3.67618,257.9223
LYB,39.72682,11.19481,35.98393,1.68977,16.77,12.17811,147.32169,8634.0,18.69924,294.58823,18.52,8776.0,9.27165,295.07043,12.14996,13.39675,0.92642,12.8162,18.06614,56.64431,55.97253,53.14808,1.57505,114.54683
MTB,0.0,465.8276,125.52281,1.01575,13.8,30.44241,28.20517,3694.914,60.51504,38.833,14.07,6067.0,465.8276,37.36417,30.44241,29.64555,1.01557,1.41527,9.80696,11.95693,10.90471,18.12567,1.0727,22.1384
